key,subset,split,grade,grade_source,pad_fraction,readers,outcome,verdict,carried_by_its_pipeline,gradeable,note
train_126_a,main,train,good,derived,0.0000,,graded,,false,0.482355,
train_127_a,main,train,good,derived,0.0000,,graded,,false,0.348771,
train_128_a,main,train,good,derived,0.0000,,graded,,false,0.340511,
train_129_a,main,train,good,derived,0.0000,,graded,,true,0.723262,
train_12_a,main,train,good,derived,0.0000,,graded,,true,0.819185,
train_130_a,main,train,good,derived,0.0000,,graded,,false,0.438506,
train_131_a,main,train,usable,derived,0.0000,,graded,,false,0.341872,
train_132_a,main,train,good,derived,0.0000,,graded,,true,0.612992,
train_133_a,main,train,good,derived,0.0000,,graded,,true,0.827979,
train_134_a,main,train,good,derived,0.0000,,graded,,false,0.225133,
train_135_a,main,train,good,derived,0.0000,,graded,,true,0.762220,
train_136_a,main,train,good,derived,0.0000,,graded,,true,0.811534,
train_137_a,main,train,good,derived,0.0000,,graded,,true,0.693089,
train_138_a,main,train,usable,derived,0.0000,,graded,,false,0.194793,
train_139_a,main,train,good,derived,0.0000,,graded,,false,0.206237,
train_13_a,main,train,good,derived,0.0000,,graded,,true,0.815207,
train_140_a,main,train,good,derived,0.0000,,graded,,true,0.508293,
train_141_a,main,train,good,derived,0.0000,,graded,,false,0.306889,
train_142_a,main,train,good,derived,0.0000,,graded,,false,0.421528,
train_143_a,main,train,bad,derived,0.0000,,graded,,false,0.363083,
train_144_a,main,train,good,derived,0.0000,,graded,,false,0.269116,
train_145_a,main,train,good,derived,0.0000,,graded,,true,0.513803,
train_146_a,main,train,good,derived,0.0000,,graded,,false,0.436555,
train_147_a,main,train,good,derived,0.0000,,graded,,true,0.628806,
train_148_a,main,train,good,derived,0.0000,,graded,,false,0.278712,
train_149_a,main,train,good,derived,0.0000,,graded,,false,0.276326,
train_14_a,main,train,good,derived,0.0000,,graded,,false,0.474559,
train_150_a,main,train,good,derived,0.0000,,graded,,true,0.788256,
train_151_d,main,train,usable,derived,0.0000,,graded,,false,0.263173,
train_152_d,main,train,good,derived,0.0000,,graded,,true,0.722138,
train_153_d,main,train,good,derived,0.0000,,graded,,true,0.728676,
train_154_d,main,train,good,derived,0.0000,,graded,,true,0.528300,
train_155_d,main,train,bad,derived,0.0000,,graded,,false,0.116458,
train_156_d,main,train,good,derived,0.0000,,graded,,true,0.630654,
train_157_d,main,train,good,derived,0.0000,,graded,,false,0.299003,
train_158_d,main,train,good,derived,0.0000,,graded,,false,0.248279,
train_159_d,main,train,good,derived,0.0000,,graded,,false,0.471890,
train_15_a,main,train,good,derived,0.0000,,graded,,true,0.739326,
train_160_d,main,train,good,derived,0.0000,,graded,,false,0.410341,
train_161_d,main,train,good,derived,0.0000,,graded,,true,0.725912,
train_162_d,main,train,good,derived,0.0000,,graded,,false,0.481889,
train_163_d,main,train,bad,derived,0.0000,,graded,,false,0.078805,
train_164_d,main,train,good,derived,0.0000,,graded,,true,0.798562,
train_165_d,main,train,usable,derived,0.0000,,graded,,false,0.100136,
train_166_d,main,train,bad,derived,0.0000,,graded,,false,0.079678,
train_167_d,main,train,good,derived,0.0000,,graded,,false,0.357404,
train_168_d,main,train,usable,derived,0.0000,,graded,,false,0.108305,
train_169_d,main,train,usable,derived,0.0000,,graded,,false,0.277552,
train_16_a,main,train,good,derived,0.0000,,graded,,true,0.611974,
train_170_d,main,train,good,derived,0.0000,,graded,,false,0.364058,
train_171_d,main,train,good,derived,0.0000,,graded,,true,0.661466,
train_172_d,main,train,good,derived,0.0000,,graded,,true,0.812708,
train_173_d,main,train,bad,derived,0.0000,,graded,,false,0.108007,
train_174_d,main,train,good,derived,0.0000,,graded,,false,0.478422,
train_175_d,main,train,usable,derived,0.0000,,graded,,false,0.152028,
train_176_d,main,train,good,derived,0.0000,,graded,,false,0.491933,
train_177_d,main,train,good,derived,0.0000,,graded,,true,0.789253,
train_178_d,main,train,good,derived,0.0000,,graded,,true,0.585601,
train_179_d,main,train,good,derived,0.0000,,graded,,true,0.601130,
train_17_a,main,train,good,derived,0.0000,,graded,,true,0.672501,
train_180_d,main,train,good,derived,0.0000,,graded,,false,0.298471,
train_181_d,main,train,good,derived,0.0000,,graded,,false,0.126856,
train_182_d,main,train,good,derived,0.0000,,graded,,true,0.650756,
train_183_d,main,train,good,derived,0.0000,,graded,,false,0.275209,
train_184_d,main,train,good,derived,0.0000,,graded,,true,0.551104,
train_185_d,main,train,good,derived,0.0000,,graded,,true,0.732847,
train_186_d,main,train,good,derived,0.0000,,graded,,false,0.313020,
train_187_d,main,train,good,derived,0.0000,,graded,,false,0.224797,
train_188_d,main,train,good,derived,0.0000,,graded,,true,0.656258,
train_189_d,main,train,usable,derived,0.0000,,graded,,false,0.371547,
train_18_a,main,train,good,derived,0.0000,,graded,,true,0.533452,
train_190_d,main,train,good,derived,0.0000,,graded,,false,0.413029,
train_191_d,main,train,good,derived,0.0000,,graded,,true,0.784124,
train_192_d,main,train,good,derived,0.0000,,graded,,true,0.721356,
train_193_d,main,train,good,derived,0.0000,,graded,,true,0.776860,
train_194_d,main,train,good,derived,0.0000,,graded,,false,0.310969,
train_195_d,main,train,good,derived,0.0000,,graded,,true,0.683509,
train_196_d,main,train,good,derived,0.0000,,graded,,true,0.544090,
train_197_d,main,train,good,derived,0.0000,,graded,,true,0.828222,
train_198_d,main,train,good,derived,0.0000,,graded,,false,0.271070,
train_199_d,main,train,usable,derived,0.0000,,graded,,false,0.186527,
train_19_a,main,train,good,derived,0.0000,,graded,,true,0.736719,
train_1_a,main,train,good,derived,0.0000,,graded,,true,0.675918,
train_200_d,main,train,good,derived,0.0000,,graded,,false,0.427651,
train_201_d,main,train,bad,derived,0.0000,,graded,,false,0.055842,
train_202_d,main,train,good,derived,0.0000,,graded,,false,0.309783,
train_203_d,main,train,good,derived,0.0000,,graded,,true,0.724515,
train_204_d,main,train,good,derived,0.0000,,graded,,false,0.250847,
train_205_d,main,train,good,derived,0.0000,,graded,,true,0.591193,
train_206_d,main,train,good,derived,0.0000,,graded,,false,0.355104,
train_207_d,main,train,good,derived,0.0000,,graded,,true,0.806956,
train_208_d,main,train,good,derived,0.0000,,graded,,false,0.387788,
train_209_d,main,train,good,derived,0.0000,,graded,,false,0.285957,
train_20_a,main,train,good,derived,0.0000,,graded,,true,0.770603,
train_210_d,main,train,usable,derived,0.0000,,graded,,false,0.235197,
train_211_d,main,train,good,derived,0.0000,,graded,,false,0.152152,
train_212_d,main,train,good,derived,0.0000,,graded,,true,0.581934,
train_213_d,main,train,good,derived,0.0000,,graded,,true,0.677737,
train_214_d,main,train,good,derived,0.0000,,graded,,true,0.848625,
train_215_d,main,train,bad,derived,0.0000,,graded,,false,0.114570,
train_216_d,main,train,good,derived,0.0000,,graded,,true,0.529691,
train_217_d,main,train,good,derived,0.0000,,graded,,true,0.566925,
train_218_d,main,train,good,derived,0.0000,,graded,,true,0.742867,
train_219_d,main,train,usable,derived,0.0000,,graded,,false,0.481952,
train_21_a,main,train,good,derived,0.0000,,graded,,false,0.421380,
train_220_d,main,train,good,derived,0.0000,,graded,,false,0.355275,
train_221_d,main,train,good,derived,0.0000,,graded,,false,0.297008,
train_222_d,main,train,bad,derived,0.0000,,graded,,false,0.031095,
train_223_d,main,train,usable,derived,0.0000,,graded,,false,0.197961,
train_224_d,main,train,good,derived,0.0000,,graded,,false,0.328777,
train_225_d,main,train,good,derived,0.0000,,graded,,true,0.519818,
train_226_d,main,train,good,derived,0.0000,,graded,,true,0.569186,
train_227_d,main,train,good,derived,0.0000,,graded,,true,0.588064,
train_228_d,main,train,good,derived,0.0000,,graded,,true,0.652556,
train_229_d,main,train,good,derived,0.0000,,graded,,true,0.831279,
train_22_a,main,train,good,derived,0.0000,,graded,,true,0.712536,
train_230_d,main,train,good,derived,0.0000,,graded,,false,0.443414,
train_231_d,main,train,bad,derived,0.0000,,graded,,false,0.124894,
train_232_d,main,train,good,derived,0.0000,,graded,,false,0.202209,
train_233_d,main,train,good,derived,0.0000,,graded,,false,0.398433,
train_234_d,main,train,good,derived,0.0000,,graded,,false,0.169838,
train_235_d,main,train,good,derived,0.0000,,graded,,true,0.655762,
train_236_d,main,train,good,derived,0.0000,,graded,,true,0.656978,
train_237_d,main,train,bad,derived,0.0000,,graded,,false,0.145772,
train_238_d,main,train,good,derived,0.0000,,graded,,true,0.578920,
train_239_d,main,train,good,derived,0.0000,,graded,,true,0.691524,
train_23_a,main,train,good,derived,0.0000,,graded,,true,0.680405,
train_240_d,main,train,good,derived,0.0000,,graded,,true,0.610222,
train_241_d,main,train,good,derived,0.0000,,graded,,false,0.223534,
train_242_d,main,train,usable,derived,0.0000,,graded,,false,0.342886,
train_243_d,main,train,good,derived,0.0000,,graded,,false,0.385981,
train_244_d,main,train,good,derived,0.0000,,graded,,true,0.700105,
train_245_d,main,train,good,derived,0.0000,,graded,,false,0.160049,
train_246_d,main,train,good,derived,0.0000,,graded,,true,0.532779,
train_247_d,main,train,usable,derived,0.0000,,graded,,false,0.250204,
train_248_d,main,train,good,derived,0.0000,,graded,,false,0.490841,
train_249_d,main,train,good,derived,0.0000,,graded,,false,0.488721,
train_24_a,main,train,good,derived,0.0000,,graded,,true,0.780846,
train_250_d,main,train,usable,derived,0.0000,,graded,,false,0.110390,
train_251_d,main,train,good,derived,0.0000,,graded,,false,0.331275,
train_252_d,main,train,usable,derived,0.0000,,graded,,false,0.121463,
train_253_d,main,train,good,derived,0.0000,,graded,,false,0.291527,
train_254_d,main,train,good,derived,0.0000,,graded,,true,0.736316,
train_255_d,main,train,good,derived,0.0000,,graded,,false,0.332109,
train_256_d,main,train,bad,derived,0.0000,,graded,,false,0.070271,
train_257_d,main,train,good,derived,0.0000,,graded,,true,0.564023,
train_258_d,main,train,good,derived,0.0000,,graded,,false,0.382189,
train_259_d,main,train,good,derived,0.0000,,graded,,false,0.182379,
train_25_a,main,train,good,derived,0.0000,,graded,,true,0.860650,
train_260_d,main,train,usable,derived,0.0000,,graded,,false,0.230760,
train_261_d,main,train,good,derived,0.0000,,graded,,true,0.719790,
train_262_d,main,train,good,derived,0.0000,,graded,,true,0.609748,
train_263_d,main,train,good,derived,0.0000,,graded,,true,0.716485,
train_264_d,main,train,good,derived,0.0000,,graded,,true,0.753612,
train_265_d,main,train,good,derived,0.0000,,graded,,false,0.207311,
train_266_d,main,train,usable,derived,0.0000,,graded,,false,0.437287,
train_267_d,main,train,usable,derived,0.0000,,graded,,false,0.408916,
train_268_d,main,train,usable,derived,0.0000,,graded,,false,0.148959,
train_269_d,main,train,usable,derived,0.0000,,graded,,false,0.066725,
train_26_a,main,train,good,derived,0.0000,,graded,,true,0.851122,
train_270_d,main,train,usable,derived,0.0000,,graded,,false,0.050515,
train_271_d,main,train,good,derived,0.0000,,graded,,true,0.636596,
train_272_d,main,train,good,derived,0.0000,,graded,,true,0.695700,
train_273_d,main,train,good,derived,0.0000,,graded,,true,0.613533,
train_274_d,main,train,good,derived,0.0000,,graded,,true,0.650061,
train_275_d,main,train,good,derived,0.0000,,graded,,false,0.403915,
train_276_d,main,train,good,derived,0.0000,,graded,,true,0.705304,
train_277_d,main,train,bad,derived,0.0000,,graded,,false,0.149905,
train_278_d,main,train,usable,derived,0.0000,,graded,,false,0.082842,
train_279_d,main,train,good,derived,0.0000,,graded,,true,0.734905,
train_27_a,main,train,good,derived,0.0000,,graded,,false,0.408427,
train_280_d,main,train,bad,derived,0.0000,,graded,,false,0.086755,
train_281_d,main,train,bad,derived,0.0000,,graded,,false,0.129629,
train_282_d,main,train,good,derived,0.0000,,graded,,false,0.323717,
train_283_d,main,train,usable,derived,0.0000,,graded,,false,0.248776,
train_284_d,main,train,bad,derived,0.0000,,graded,,false,0.047874,
train_285_d,main,train,usable,derived,0.0000,,graded,,false,0.180964,
train_286_d,main,train,good,derived,0.0000,,graded,,true,0.548713,
train_287_d,main,train,usable,derived,0.0000,,graded,,false,0.180111,
train_288_d,main,train,good,derived,0.0000,,graded,,false,0.335435,
train_289_d,main,train,good,derived,0.0000,,graded,,true,0.747534,
train_28_a,main,train,good,derived,0.0000,,graded,,true,0.814792,
train_290_d,main,train,good,derived,0.0000,,graded,,true,0.517506,
train_291_d,main,train,good,derived,0.0000,,graded,,true,0.729626,
train_292_d,main,train,good,derived,0.0000,,graded,,true,0.787817,
train_293_d,main,train,good,derived,0.0000,,graded,,false,0.429336,
train_294_d,main,train,usable,derived,0.0000,,graded,,false,0.245063,
train_295_d,main,train,good,derived,0.0000,,graded,,true,0.658490,
train_296_d,main,train,good,derived,0.0000,,graded,,true,0.500393,
