key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,note
img_00101,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.635083,
img_00102,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.508577,
img_00103,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.279765,
img_00104,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.515022,
img_00105,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.223745,
img_00106,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,false,0.024355,
img_00107,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.246443,
img_00110,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,false,0.369859,
img_00111,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.317170,
img_00112,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.432339,
img_00113,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,false,0.374825,
img_00114,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.456923,
img_00115,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.122140,
img_00116,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.017407,
img_00117,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.043799,
img_00118,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.437968,
img_00119,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.471201,
img_00120,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.427076,
img_00121,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.329238,
img_00122,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.017357,
img_00127,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.035019,
img_00131,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.249308,
img_00132,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.089481,
img_00133,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.466562,
img_00134,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.338466,
img_00139,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.771005,
img_00140,good,consensus=good;level1=good;level2=good;level3=good,graded,,false,0.489903,
img_00147,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.697439,
img_00148,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.597511,
img_00155,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.232378,
img_00156,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.719687,
img_00157,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.827910,
img_00158,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.594863,
img_00165,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.802494,
img_00166,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.693901,
img_00167,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.706120,
img_00168,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.718705,
img_00169,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.721995,
img_00200,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.745472,
img_00201,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.398690,
img_00202,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.634165,
img_00203,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.037672,
img_00204,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,false,0.241013,
img_00205,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.462586,
img_00206,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.267171,
img_00207,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,false,0.465337,
img_00208,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,false,0.416171,
img_00209,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.556436,
img_00210,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.740041,
img_00211,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.329275,
img_00213,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.661582,
img_00214,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.212939,
img_00215,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.290261,
img_00216,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.564575,
img_00217,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.468162,
img_00218,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.208312,
img_00219,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.148026,
img_00231,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.404032,
img_00232,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.288928,
img_00233,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.105649,
img_00234,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.011645,
img_00235,bad,consensus=bad;level1=bad;level2=good;level3=bad,graded,,false,0.098755,
img_00236,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,false,0.328523,
img_00245,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,false,0.373251,
img_00247,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.015651,
img_00248,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.385308,
img_00249,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.525722,
img_00250,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.366517,
img_00257,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.547245,
img_00258,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.243795,
img_00259,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.644233,
img_00260,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.392935,
img_00261,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.526144,
img_00267,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.673601,
img_00268,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.701764,
img_00269,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.702028,
img_00270,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.728856,
img_00273,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.757246,
img_00274,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.576789,
img_00275,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.005136,
img_00276,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.002460,
img_00277,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.703420,
img_00278,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,false,0.410100,
img_00281,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.672664,
img_00282,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.468991,
img_00283,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.185298,
img_00284,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.409200,
img_00285,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.233316,
img_00286,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.451800,
img_00287,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.731150,
img_00288,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.589524,
img_00289,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,false,0.461266,
img_00290,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.770688,
img_00291,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.829381,
img_00292,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.824396,
img_00293,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.849747,
img_00294,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.514508,
img_00295,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.125923,
img_00296,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.284519,
img_00297,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,false,0.123670,
img_00298,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.055296,
img_00299,usable,consensus=usable;level1=good;level2=bad;level3=usable,graded,,false,0.137877,
img_00300,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.737714,
img_00301,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.793871,
img_00302,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.079907,
img_00303,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.274524,
img_00304,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.784126,
img_00305,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.064731,
img_00306,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.240115,
img_00307,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.064761,
img_00308,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,false,0.029660,
img_00309,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.585081,
img_00310,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.535733,
img_00311,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.611963,
img_00323,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.016193,
img_00324,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.522157,
img_00325,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.802122,
img_00326,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.371254,
img_00327,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.777074,
img_00328,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.587527,
img_00329,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.833157,
img_00330,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.753722,
img_00331,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.046518,
img_00338,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.804563,
img_00345,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.024812,
img_00346,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.034460,
img_00347,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,false,0.331850,
img_00348,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.209919,
img_00349,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.537176,
img_00350,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.774334,
img_00351,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.487578,
img_00352,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.868520,
img_00353,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.788508,
img_00356,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.548710,
img_00357,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.712778,
img_00358,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.675648,
img_00359,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.269022,
img_00361,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.074974,
img_00362,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.120015,
img_00363,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.274269,
img_00364,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.811152,
img_00365,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.303760,
img_00366,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.122169,
img_00367,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.375793,
img_00370,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,false,0.250626,
img_00371,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.679353,
img_00372,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.688105,
img_00373,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.615330,
img_00374,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.281183,
img_00375,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.297289,
img_00376,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.755607,
img_00377,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.348581,
img_00378,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.792626,
img_00379,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.805489,
img_00380,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.822880,
img_00381,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,false,0.287826,
img_00387,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.339558,
img_00389,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.047566,
img_00390,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.024871,
img_00391,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.778336,
img_00392,good,consensus=good;level1=good;level2=good;level3=good,graded,,false,0.493546,
img_00393,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.336180,
img_00394,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,false,0.284135,
img_00395,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.159332,
img_00396,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.012469,
img_00397,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.587563,
img_00398,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.084988,
img_00399,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,false,0.432092,
img_00400,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.646524,
img_00401,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.641258,
img_00402,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.379268,
img_00403,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.399354,
img_00404,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.316358,
img_00405,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.598312,
img_00406,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.409567,
img_00407,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.720409,
img_00408,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.899733,
img_00409,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.744443,
img_00410,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.725175,
img_00411,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.754870,
img_00412,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.717665,
img_00413,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.819182,
img_00414,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.826371,
img_00415,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.676360,
img_00416,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,false,0.300060,
img_00418,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.488151,
img_00419,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.665829,
img_00420,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.008738,
img_00421,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.442585,
img_00422,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.010069,
img_00423,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.149329,
img_00424,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.293673,
img_00425,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.110251,
img_00426,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.022683,
img_00427,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.110299,
img_00428,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.581115,
img_00429,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.744880,
img_00430,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.513167,
img_00432,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.419312,
img_00433,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,false,0.428061,
img_00434,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.556011,
img_00435,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.776160,
img_00436,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.792819,
img_00437,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.823959,
img_00438,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.791448,
img_00439,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.757538,
img_00440,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.800048,
img_00441,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.547881,
img_00442,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.535006,
img_00443,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,false,0.170058,
img_00444,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.058122,
img_00446,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.012841,
img_00447,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.541619,
img_00448,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.453667,
img_00449,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.678625,
img_00450,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.675747,
img_00451,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.355129,
img_00452,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.270506,
img_00453,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.694139,
img_00454,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.851236,
img_00455,good,consensus=good;level1=good;level2=good;level3=good,graded,,false,0.344545,
img_00456,good,consensus=good;level1=good;level2=good;level3=good,graded,,false,0.210160,
img_00457,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.253848,
img_00458,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.045819,
img_00459,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.826940,
img_00460,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.082009,
img_00461,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.314203,
img_00462,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.268489,
img_00463,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.262384,
img_00464,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.247678,
img_00465,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.354147,
img_00466,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.142959,
img_00467,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.079236,
img_00471,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.553359,
img_00472,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.643758,
img_00473,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.293960,
img_00474,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.803338,
img_00475,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,false,0.291305,
img_00482,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,false,0.356877,
img_00493,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.113714,
img_00494,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,false,0.348254,
img_00496,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.267571,
img_00497,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.057430,
img_00498,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.333625,
img_00499,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.582249,
img_00500,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.632343,
img_00501,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.683048,
img_00502,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.249037,
img_00504,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.780625,
img_00505,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.775692,
img_00509,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.114042,
img_00510,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.087776,
img_00511,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.564351,
img_00512,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,false,0.308897,
img_00513,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.313438,
img_00514,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.685838,
img_00515,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,false,0.190666,
img_00516,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.046785,
img_00517,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.009139,
img_00518,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.603088,
img_00519,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.398302,
img_00520,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.596185,
img_00521,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.765834,
img_00522,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.783701,
img_00523,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.507479,
img_00524,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,false,0.380891,
img_00525,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.183582,
img_00526,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,false,0.133971,
img_00527,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.686406,
img_00528,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.130192,
img_00529,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.825674,
img_00530,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.794120,
img_00533,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.605052,
img_00534,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.572791,
img_00536,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,false,0.055080,
img_00538,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.745393,
img_00539,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.685832,
img_00540,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.179446,
img_00544,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.745363,
img_00548,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.760384,
img_00549,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,false,0.247758,
img_00550,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.753020,
img_00551,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.548265,
img_00552,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.552245,
img_00553,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.586939,
