key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,bad,good,usable,note
train_dr_zju_142,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.993517,0.006483,0.893283,0.100234,
train_dr_zju_143,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999825,0.000175,0.989395,0.010431,
train_dr_zju_144,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.992524,0.007476,0.853684,0.138840,
train_dr_zju_145,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.981529,0.018471,0.544998,0.436531,
train_dr_zju_146,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.841485,0.158514,0.181188,0.660297,
train_dr_zju_147,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.019241,0.980759,0.000171,0.019070,
train_dr_zju_148,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999357,0.000643,0.975206,0.024152,
train_dr_zju_149,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.998700,0.001300,0.955912,0.042788,
train_dr_zju_15,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.052327,0.947673,0.001106,0.051221,
train_dr_zju_150,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999815,0.000185,0.989577,0.010239,
train_dr_zju_16,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999283,0.000717,0.969732,0.029550,
train_dr_zju_17,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.994573,0.005427,0.715763,0.278810,
train_dr_zju_18,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.821035,0.178965,0.138881,0.682154,
train_dr_zju_19,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.802736,0.197264,0.149205,0.653531,
train_dr_zju_2,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.988861,0.011139,0.520018,0.468843,
train_dr_zju_20,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.973752,0.026248,0.417738,0.556014,
train_dr_zju_21,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999545,0.000455,0.967860,0.031685,
train_dr_zju_22,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999548,0.000452,0.968020,0.031528,
train_dr_zju_23,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.979723,0.020277,0.683011,0.296712,
train_dr_zju_24,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.049651,0.950349,0.000569,0.049082,
train_dr_zju_25,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.992092,0.007908,0.660350,0.331742,
train_dr_zju_26,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,false,0.678146,0.321854,0.122041,0.556105,
train_dr_zju_27,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.026943,0.973057,0.000509,0.026434,
train_dr_zju_28,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.793569,0.206430,0.101571,0.691999,
train_dr_zju_29,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,false,0.611001,0.388999,0.101869,0.509133,
train_dr_zju_3,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.311310,0.688690,0.013051,0.298259,
train_dr_zju_30,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.995301,0.004699,0.748065,0.247235,
train_dr_zju_31,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.752203,0.247797,0.062094,0.690109,
train_dr_zju_32,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.775537,0.224463,0.171326,0.604211,
train_dr_zju_33,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.266066,0.733934,0.014145,0.251921,
train_dr_zju_34,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,false,0.735334,0.264666,0.110918,0.624416,
train_dr_zju_35,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,false,0.635630,0.364370,0.041381,0.594249,
train_dr_zju_36,good,annotator1=good;annotator2=good;annotator3=good,graded,bad,false,0.252206,0.747794,0.013615,0.238591,
train_dr_zju_38,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.996481,0.003519,0.914482,0.081999,
train_dr_zju_39,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.992759,0.007241,0.876719,0.116040,
train_dr_zju_4,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.998652,0.001347,0.972378,0.026275,
train_dr_zju_40,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.996846,0.003154,0.927658,0.069188,
train_dr_zju_41,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.997539,0.002461,0.920132,0.077407,
train_dr_zju_42,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.978238,0.021762,0.802256,0.175983,
train_dr_zju_43,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.995482,0.004518,0.888932,0.106550,
train_dr_zju_44,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.025495,0.974505,0.000210,0.025285,
train_dr_zju_45,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.981649,0.018351,0.898882,0.082767,
train_dr_zju_46,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999462,0.000538,0.974212,0.025250,
train_dr_zju_48,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.919638,0.080362,0.269201,0.650437,
train_dr_zju_49,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.972242,0.027758,0.387732,0.584510,
train_dr_zju_5,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.069186,0.930815,0.001545,0.067641,
train_dr_zju_50,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.975176,0.024824,0.478475,0.496701,
train_dr_zju_51,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.296072,0.703928,0.025689,0.270383,
train_dr_zju_52,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,false,0.654166,0.345834,0.180926,0.473240,
train_dr_zju_53,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.060238,0.939762,0.000585,0.059653,
train_dr_zju_54,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.873238,0.126762,0.143602,0.729637,
train_dr_zju_56,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.006610,0.993391,0.000039,0.006570,
train_dr_zju_58,good,annotator1=good;annotator2=good;annotator3=good,graded,bad,false,0.254341,0.745659,0.031863,0.222478,
train_dr_zju_59,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,false,0.608420,0.391580,0.074688,0.533732,
train_dr_zju_6,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.986980,0.013020,0.837414,0.149566,
train_dr_zju_60,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.946082,0.053918,0.686004,0.260078,
train_dr_zju_61,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.891735,0.108265,0.514547,0.377189,
train_dr_zju_62,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.976969,0.023031,0.412373,0.564596,
train_dr_zju_63,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.874261,0.125739,0.185119,0.689142,
train_dr_zju_64,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.228299,0.771701,0.007871,0.220428,
train_dr_zju_65,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,false,0.687307,0.312693,0.102907,0.584399,
train_dr_zju_66,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.995081,0.004919,0.841840,0.153241,
train_dr_zju_67,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.994386,0.005614,0.712638,0.281749,
train_dr_zju_68,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.993461,0.006539,0.864414,0.129047,
train_dr_zju_69,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.223287,0.776713,0.009223,0.214064,
train_dr_zju_7,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,false,0.614058,0.385942,0.068624,0.545433,
train_dr_zju_71,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.998358,0.001642,0.895941,0.102417,
train_dr_zju_72,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.923524,0.076476,0.525353,0.398171,
train_dr_zju_73,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.897851,0.102149,0.063043,0.834808,
train_dr_zju_74,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.958494,0.041506,0.553268,0.405226,
train_dr_zju_75,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.996432,0.003568,0.853104,0.143328,
train_dr_zju_76,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.134403,0.865597,0.007031,0.127371,
train_dr_zju_77,good,annotator1=good;annotator2=good;annotator3=good,graded,bad,false,0.523432,0.476568,0.054060,0.469371,
train_dr_zju_78,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.886214,0.113786,0.358357,0.527857,
train_dr_zju_8,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.997180,0.002820,0.826373,0.170806,
train_dr_zju_80,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.995950,0.004050,0.753768,0.242182,
train_dr_zju_81,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.997833,0.002167,0.927935,0.069898,
train_dr_zju_83,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.288249,0.711751,0.016136,0.272113,
train_dr_zju_84,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.281924,0.718076,0.007486,0.274438,
train_dr_zju_85,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.022801,0.977199,0.000145,0.022656,
train_dr_zju_86,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.023094,0.976906,0.000201,0.022893,
train_dr_zju_87,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,false,0.007834,0.992166,0.000095,0.007739,
train_dr_zju_88,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.996199,0.003801,0.886571,0.109629,
train_dr_zju_90,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.997768,0.002232,0.932925,0.064843,
train_dr_zju_91,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.995123,0.004877,0.791572,0.203550,
train_dr_zju_92,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.997418,0.002582,0.871899,0.125518,
train_dr_zju_93,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.999076,0.000924,0.939435,0.059641,
train_dr_zju_94,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.994378,0.005622,0.800262,0.194116,
train_dr_zju_95,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.982701,0.017299,0.757208,0.225493,
train_dr_zju_96,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.990604,0.009396,0.808703,0.181901,
train_dr_zju_97,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.990872,0.009128,0.681407,0.309464,
train_dr_zju_98,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,true,0.750068,0.249932,0.121248,0.628821,
train_dr_zju_99,good,annotator1=good;annotator2=good;annotator3=good,graded,good,true,0.995817,0.004183,0.819895,0.175921,
train_glaucoma_1,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.017102,0.982898,0.000199,0.016903,
train_glaucoma_10,good,annotator1=bad;annotator2=good;annotator3=good;consensus=good,graded,bad,false,0.362947,0.637053,0.026928,0.336019,
train_glaucoma_11,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.004117,0.995883,0.000020,0.004097,
train_glaucoma_12,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003276,0.996724,0.000015,0.003260,
train_glaucoma_13,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.179490,0.820510,0.002108,0.177381,
train_glaucoma_14,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002380,0.997620,0.000013,0.002366,
train_glaucoma_15,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.109662,0.890338,0.001556,0.108106,
train_glaucoma_16,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.004847,0.995153,0.000029,0.004818,
train_glaucoma_17,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003455,0.996545,0.000017,0.003438,
train_glaucoma_18,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.004251,0.995749,0.000021,0.004230,
train_glaucoma_19,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.001938,0.998062,0.000010,0.001928,
train_glaucoma_2,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003034,0.996966,0.000014,0.003021,
train_glaucoma_20,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002585,0.997415,0.000013,0.002573,
train_glaucoma_21,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002304,0.997696,0.000011,0.002292,
train_glaucoma_22,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.004869,0.995131,0.000032,0.004837,
train_glaucoma_23,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.004224,0.995776,0.000021,0.004203,
train_glaucoma_24,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003482,0.996518,0.000023,0.003459,
train_glaucoma_25,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.058073,0.941927,0.000832,0.057241,
train_glaucoma_26,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.308675,0.691325,0.007344,0.301331,
train_glaucoma_27,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003877,0.996123,0.000026,0.003851,
train_glaucoma_28,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002561,0.997439,0.000013,0.002548,
train_glaucoma_29,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003475,0.996525,0.000018,0.003457,
train_glaucoma_3,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002056,0.997944,0.000012,0.002044,
train_glaucoma_30,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.050374,0.949626,0.000176,0.050198,
train_glaucoma_31,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.006249,0.993751,0.000035,0.006214,
train_glaucoma_32,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.004080,0.995920,0.000024,0.004056,
train_glaucoma_33,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003488,0.996512,0.000018,0.003471,
train_glaucoma_34,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.001938,0.998062,0.000009,0.001929,
train_glaucoma_35,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.010199,0.989801,0.000058,0.010141,
train_glaucoma_36,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.006351,0.993649,0.000036,0.006315,
train_glaucoma_37,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.215535,0.784465,0.006174,0.209361,
train_glaucoma_38,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.002811,0.997189,0.000013,0.002799,
train_glaucoma_39,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.001719,0.998281,0.000008,0.001711,
train_glaucoma_4,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003250,0.996750,0.000017,0.003233,
train_glaucoma_40,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003623,0.996377,0.000018,0.003605,
train_glaucoma_41,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.029247,0.970753,0.000361,0.028886,
train_glaucoma_5,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.053650,0.946350,0.001943,0.051707,
train_glaucoma_6,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.005378,0.994622,0.000044,0.005333,
train_glaucoma_7,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.003396,0.996604,0.000018,0.003378,
train_glaucoma_8,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,false,0.008874,0.991126,0.000036,0.008838,
train_glaucoma_9,good,annotator1=bad;annotator2=bad;annotator3=good;consensus=good,graded,bad,false,0.217215,0.782785,0.038270,0.178945,
train_healthy_1,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.994011,0.005989,0.864236,0.129774,
train_healthy_10,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.995306,0.004694,0.918169,0.077137,
train_healthy_11,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.997911,0.002089,0.943682,0.054228,
train_healthy_12,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.741190,0.258810,0.381139,0.360051,
train_healthy_13,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.886372,0.113628,0.528316,0.358056,
train_healthy_14,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.992268,0.007732,0.907902,0.084366,
train_healthy_15,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.989953,0.010047,0.832470,0.157482,
train_healthy_16,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.985186,0.014814,0.843671,0.141514,
train_healthy_17,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.998688,0.001313,0.969763,0.028924,
train_healthy_18,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.993491,0.006509,0.873761,0.119730,
train_healthy_19,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.996813,0.003187,0.881103,0.115710,
train_healthy_2,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.991893,0.008107,0.732744,0.259149,
train_healthy_20,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.967722,0.032278,0.537674,0.430048,
train_healthy_21,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.999782,0.000218,0.993570,0.006212,
train_healthy_3,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.995804,0.004196,0.869382,0.126422,
train_healthy_4,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.995569,0.004431,0.821385,0.174184,
train_healthy_5,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.962870,0.037130,0.496641,0.466229,
train_healthy_6,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,true,0.906751,0.093249,0.245173,0.661578,
train_healthy_7,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,true,0.991272,0.008728,0.714903,0.276369,
train_healthy_8,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,bad,false,0.515318,0.484682,0.041080,0.474238,
train_healthy_9,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,false,0.671285,0.328715,0.085591,0.585695,
