key,subset,split,grade,grade_source,pad_fraction,readers,outcome,verdict,carried_by_its_pipeline,gradeable,note
test_17_a,main,test,good,derived,0.0000,,graded,,true,0.550097,
test_180_n,main,test,good,derived,0.0000,,graded,,true,0.947214,
test_181_n,main,test,good,derived,0.0000,,graded,,true,0.760673,
test_182_n,main,test,good,derived,0.0024,,graded,,true,0.963389,
test_183_n,main,test,usable,derived,0.0000,,graded,,true,0.689044,
test_184_n,main,test,good,derived,0.0015,,graded,,true,0.867220,
test_185_n,main,test,good,derived,0.0000,,graded,,true,0.499101,
test_186_n,main,test,good,derived,0.0000,,graded,,true,0.665066,
test_187_n,main,test,good,derived,0.0000,,graded,,true,0.779118,
test_188_n,main,test,good,derived,0.0000,,graded,,true,0.865026,
test_189_n,main,test,good,derived,0.0000,,graded,,true,0.977823,
test_18_a,main,test,bad,derived,0.0000,,graded,,true,0.014165,
test_190_n,main,test,good,derived,0.0000,,graded,,true,0.911431,
test_191_n,main,test,good,derived,0.0000,,graded,,true,0.643480,
test_192_n,main,test,usable,derived,0.0000,,graded,,true,0.714087,
test_193_n,main,test,good,derived,0.0000,,graded,,true,0.957834,
test_194_n,main,test,good,derived,0.0000,,graded,,true,0.962962,
test_195_n,main,test,good,derived,0.0000,,graded,,true,0.861988,
test_196_n,main,test,usable,derived,0.0000,,graded,,true,0.278581,
test_197_n,main,test,usable,derived,0.0000,,graded,,true,0.516806,
test_198_n,main,test,good,derived,0.0000,,graded,,true,0.889984,
test_199_n,main,test,good,derived,0.0000,,graded,,true,0.859691,
test_19_a,main,test,bad,derived,0.0000,,graded,,true,0.109955,
test_1_a,main,test,good,derived,0.0000,,graded,,true,0.779294,
test_200_n,main,test,good,derived,0.0000,,graded,,true,0.891114,
test_20_a,main,test,good,derived,0.0000,,graded,,true,0.870585,
test_21_a,main,test,good,derived,0.0000,,graded,,true,0.418359,
test_22_a,main,test,good,derived,0.0000,,graded,,true,0.949114,
test_23_a,main,test,good,derived,0.0000,,graded,,true,0.954258,
test_24_a,main,test,usable,derived,0.0000,,graded,,true,0.109545,
test_25_a,main,test,good,derived,0.0000,,graded,,true,0.821265,
test_26_a,main,test,good,derived,0.0000,,graded,,true,0.965257,
test_27_a,main,test,bad,derived,0.0000,,graded,,true,0.006177,
test_28_a,main,test,good,derived,0.0000,,graded,,true,0.790730,
test_29_a,main,test,good,derived,0.0000,,graded,,true,0.402234,
test_2_a,main,test,good,derived,0.0000,,graded,,true,0.858966,
test_30_a,main,test,good,derived,0.0000,,graded,,true,0.741601,
test_31_a,main,test,good,derived,0.0000,,graded,,true,0.917080,
test_32_a,main,test,good,derived,0.0000,,graded,,true,0.906175,
test_33_a,main,test,good,derived,0.0000,,graded,,true,0.978743,
test_34_a,main,test,good,derived,0.0000,,graded,,true,0.374987,
test_35_a,main,test,good,derived,0.0000,,graded,,true,0.929417,
test_36_a,main,test,good,derived,0.0000,,graded,,true,0.768166,
test_37_a,main,test,usable,derived,0.0000,,graded,,true,0.032804,
test_38_a,main,test,good,derived,0.0000,,graded,,true,0.591269,
test_39_a,main,test,good,derived,0.0000,,graded,,true,0.739788,
test_3_a,main,test,good,derived,0.0000,,graded,,true,0.907679,
test_40_a,main,test,good,derived,0.0000,,graded,,true,0.820135,
test_41_a,main,test,good,derived,0.0000,,graded,,true,0.898218,
test_42_a,main,test,good,derived,0.0000,,graded,,true,0.577915,
test_43_a,main,test,usable,derived,0.0000,,graded,,true,0.681652,
test_44_a,main,test,good,derived,0.0000,,graded,,true,0.936176,
test_45_a,main,test,good,derived,0.0000,,graded,,true,0.536668,
test_46_a,main,test,good,derived,0.0000,,graded,,true,0.377804,
test_47_a,main,test,usable,derived,0.0000,,graded,,true,0.309193,
test_48_a,main,test,good,derived,0.0000,,graded,,true,0.906175,
test_49_a,main,test,good,derived,0.0000,,graded,,true,0.981560,
test_4_a,main,test,good,derived,0.0000,,graded,,true,0.744592,
test_50_a,main,test,good,derived,0.0000,,graded,,true,0.756657,
test_51_d,main,test,bad,derived,0.0000,,graded,,true,0.005657,
test_52_d,main,test,good,derived,0.0000,,graded,,true,0.114903,
test_53_d,main,test,bad,derived,0.0000,,graded,,true,0.059411,
test_54_d,main,test,good,derived,0.0000,,graded,,true,0.971376,
test_55_d,main,test,usable,derived,0.0000,,graded,,true,0.059806,
test_56_d,main,test,good,derived,0.0000,,graded,,true,0.302580,
test_57_d,main,test,usable,derived,0.0000,,graded,,true,0.068260,
test_58_d,main,test,good,derived,0.0000,,graded,,true,0.628495,
test_59_d,main,test,good,derived,0.0000,,graded,,true,0.553841,
test_5_a,main,test,good,derived,0.0000,,graded,,true,0.975189,
test_60_d,main,test,good,derived,0.0000,,graded,,true,0.517063,
test_61_d,main,test,usable,derived,0.0000,,graded,,true,0.022692,
test_62_d,main,test,bad,derived,0.0000,,graded,,true,0.022969,
test_63_d,main,test,usable,derived,0.0000,,graded,,true,0.097507,
test_64_d,main,test,usable,derived,0.0000,,graded,,true,0.118958,
test_65_d,main,test,usable,derived,0.0000,,graded,,true,0.374607,
test_66_d,main,test,usable,derived,0.0000,,graded,,true,0.043286,
test_67_d,main,test,good,derived,0.0000,,graded,,true,0.255050,
test_68_d,main,test,good,derived,0.0000,,graded,,true,0.579385,
test_69_d,main,test,good,derived,0.0000,,graded,,true,0.960524,
test_6_a,main,test,good,derived,0.0000,,graded,,true,0.946374,
test_70_d,main,test,good,derived,0.0000,,graded,,true,0.594413,
test_71_d,main,test,good,derived,0.0000,,graded,,true,0.073130,
test_72_d,main,test,good,derived,0.0000,,graded,,true,0.704018,
test_73_d,main,test,good,derived,0.0000,,graded,,true,0.582656,
test_74_d,main,test,good,derived,0.0000,,graded,,true,0.595472,
test_75_d,main,test,good,derived,0.0000,,graded,,true,0.904552,
test_76_d,main,test,usable,derived,0.0000,,graded,,true,0.103575,
test_77_d,main,test,good,derived,0.0000,,graded,,true,0.897787,
test_78_d,main,test,good,derived,0.0000,,graded,,true,0.279325,
test_79_d,main,test,good,derived,0.0000,,graded,,true,0.393164,
test_7_a,main,test,good,derived,0.0000,,graded,,true,0.958322,
test_80_d,main,test,good,derived,0.0000,,graded,,true,0.408709,
test_81_d,main,test,good,derived,0.0000,,graded,,true,0.757989,
test_82_d,main,test,bad,derived,0.0000,,graded,,true,0.095384,
test_83_d,main,test,good,derived,0.0000,,graded,,true,0.203060,
test_84_d,main,test,good,derived,0.0000,,graded,,true,0.822657,
test_85_d,main,test,good,derived,0.0000,,graded,,true,0.218265,
test_86_d,main,test,good,derived,0.0000,,graded,,true,0.485877,
test_87_d,main,test,good,derived,0.0000,,graded,,true,0.580448,
test_88_d,main,test,good,derived,0.0000,,graded,,true,0.290786,
test_89_d,main,test,good,derived,0.0000,,graded,,true,0.865757,
test_8_a,main,test,good,derived,0.0000,,graded,,true,0.583116,
test_90_d,main,test,good,derived,0.0000,,graded,,true,0.390176,
test_91_d,main,test,good,derived,0.0000,,graded,,true,0.145336,
test_92_d,main,test,good,derived,0.0000,,graded,,true,0.568500,
test_93_d,main,test,good,derived,0.0000,,graded,,true,0.184137,
test_94_d,main,test,usable,derived,0.0000,,graded,,true,0.118149,
test_95_d,main,test,usable,derived,0.0000,,graded,,true,0.044842,
test_96_d,main,test,good,derived,0.0000,,graded,,true,0.675501,
test_97_d,main,test,good,derived,0.0000,,graded,,true,0.186774,
test_98_d,main,test,good,derived,0.0000,,graded,,true,0.768645,
test_99_d,main,test,good,derived,0.0000,,graded,,true,0.848740,
test_9_a,main,test,good,derived,0.0000,,graded,,true,0.925382,
train_100_a,main,train,good,derived,0.0000,,graded,,true,0.695166,
train_101_a,main,train,good,derived,0.0000,,graded,,true,0.866609,
train_102_a,main,train,usable,derived,0.0000,,graded,,true,0.652974,
train_103_a,main,train,good,derived,0.0000,,graded,,true,0.707976,
train_104_a,main,train,good,derived,0.0000,,graded,,true,0.879296,
train_105_a,main,train,good,derived,0.0000,,graded,,true,0.596929,
train_106_a,main,train,usable,derived,0.0000,,graded,,true,0.023025,
train_107_a,main,train,usable,derived,0.0000,,graded,,true,0.242334,
train_108_a,main,train,usable,derived,0.0000,,graded,,true,0.154748,
train_109_a,main,train,usable,derived,0.0000,,graded,,true,0.094143,
train_10_a,main,train,good,derived,0.0000,,graded,,true,0.834485,
train_110_a,main,train,good,derived,0.0000,,graded,,true,0.121910,
train_111_a,main,train,good,derived,0.0000,,graded,,true,0.235736,
train_112_a,main,train,good,derived,0.0000,,graded,,true,0.946115,
train_113_a,main,train,good,derived,0.0000,,graded,,true,0.791344,
train_114_a,main,train,good,derived,0.0000,,graded,,true,0.927146,
train_115_a,main,train,good,derived,0.0000,,graded,,true,0.945983,
train_116_a,main,train,good,derived,0.0000,,graded,,true,0.941946,
train_117_a,main,train,good,derived,0.0000,,graded,,true,0.380382,
train_118_a,main,train,good,derived,0.0000,,graded,,true,0.497923,
train_119_a,main,train,good,derived,0.0000,,graded,,true,0.859005,
train_11_a,main,train,good,derived,0.0000,,graded,,true,0.962667,
train_120_a,main,train,good,derived,0.0000,,graded,,true,0.297373,
train_121_a,main,train,good,derived,0.0000,,graded,,true,0.851668,
train_122_a,main,train,good,derived,0.0000,,graded,,true,0.624776,
train_123_a,main,train,good,derived,0.0000,,graded,,true,0.589222,
train_124_a,main,train,good,derived,0.0000,,graded,,true,0.425765,
train_125_a,main,train,good,derived,0.0000,,graded,,true,0.724612,
train_126_a,main,train,good,derived,0.0000,,graded,,true,0.715448,
train_127_a,main,train,good,derived,0.0000,,graded,,true,0.451372,
train_128_a,main,train,good,derived,0.0000,,graded,,true,0.263382,
train_129_a,main,train,good,derived,0.0000,,graded,,true,0.559338,
train_12_a,main,train,good,derived,0.0000,,graded,,true,0.758255,
train_130_a,main,train,good,derived,0.0000,,graded,,true,0.329434,
train_131_a,main,train,usable,derived,0.0000,,graded,,true,0.449540,
train_132_a,main,train,good,derived,0.0000,,graded,,true,0.568838,
train_133_a,main,train,good,derived,0.0000,,graded,,true,0.914573,
train_134_a,main,train,good,derived,0.0000,,graded,,true,0.628908,
train_135_a,main,train,good,derived,0.0000,,graded,,true,0.890937,
train_136_a,main,train,good,derived,0.0000,,graded,,true,0.948964,
train_137_a,main,train,good,derived,0.0000,,graded,,true,0.859131,
train_138_a,main,train,usable,derived,0.0000,,graded,,true,0.052835,
train_139_a,main,train,good,derived,0.0000,,graded,,true,0.048995,
train_13_a,main,train,good,derived,0.0000,,graded,,true,0.774445,
train_140_a,main,train,good,derived,0.0000,,graded,,true,0.495624,
train_141_a,main,train,good,derived,0.0000,,graded,,true,0.883156,
train_142_a,main,train,good,derived,0.0000,,graded,,true,0.661419,
train_143_a,main,train,bad,derived,0.0000,,graded,,true,0.077045,
train_144_a,main,train,good,derived,0.0000,,graded,,true,0.237364,
train_145_a,main,train,good,derived,0.0000,,graded,,true,0.585989,
train_146_a,main,train,good,derived,0.0000,,graded,,true,0.438661,
train_147_a,main,train,good,derived,0.0000,,graded,,true,0.871165,
train_148_a,main,train,good,derived,0.0000,,graded,,true,0.504234,
train_149_a,main,train,good,derived,0.0000,,graded,,true,0.192998,
train_14_a,main,train,good,derived,0.0000,,graded,,true,0.591526,
train_150_a,main,train,good,derived,0.0000,,graded,,true,0.950644,
train_151_d,main,train,usable,derived,0.0000,,graded,,true,0.188063,
train_152_d,main,train,good,derived,0.0000,,graded,,true,0.949104,
train_153_d,main,train,good,derived,0.0000,,graded,,true,0.961318,
train_154_d,main,train,good,derived,0.0000,,graded,,true,0.640035,
train_155_d,main,train,bad,derived,0.0000,,graded,,true,0.025855,
train_156_d,main,train,good,derived,0.0000,,graded,,true,0.541456,
train_157_d,main,train,good,derived,0.0000,,graded,,true,0.433250,
train_158_d,main,train,good,derived,0.0000,,graded,,true,0.109534,
train_159_d,main,train,good,derived,0.0000,,graded,,true,0.545684,
train_15_a,main,train,good,derived,0.0000,,graded,,true,0.914540,
train_160_d,main,train,good,derived,0.0000,,graded,,true,0.446116,
train_161_d,main,train,good,derived,0.0000,,graded,,true,0.799929,
train_162_d,main,train,good,derived,0.0000,,graded,,true,0.679619,
train_163_d,main,train,bad,derived,0.0000,,graded,,true,0.006943,
train_164_d,main,train,good,derived,0.0000,,graded,,true,0.865854,
train_165_d,main,train,usable,derived,0.0000,,graded,,true,0.247132,
train_166_d,main,train,bad,derived,0.0000,,graded,,true,0.031135,
train_167_d,main,train,good,derived,0.0000,,graded,,true,0.119285,
train_168_d,main,train,usable,derived,0.0000,,graded,,true,0.047128,
train_169_d,main,train,usable,derived,0.0000,,graded,,true,0.334271,
train_16_a,main,train,good,derived,0.0000,,graded,,true,0.895170,
train_170_d,main,train,good,derived,0.0000,,graded,,true,0.602829,
train_171_d,main,train,good,derived,0.0000,,graded,,true,0.745182,
train_172_d,main,train,good,derived,0.0000,,graded,,true,0.841513,
train_173_d,main,train,bad,derived,0.0000,,graded,,true,0.115734,
train_174_d,main,train,good,derived,0.0000,,graded,,true,0.465473,
train_175_d,main,train,usable,derived,0.0000,,graded,,true,0.152194,
train_176_d,main,train,good,derived,0.0000,,graded,,true,0.825055,
train_177_d,main,train,good,derived,0.0000,,graded,,true,0.867310,
train_178_d,main,train,good,derived,0.0000,,graded,,true,0.756952,
train_179_d,main,train,good,derived,0.0000,,graded,,true,0.582571,
train_17_a,main,train,good,derived,0.0000,,graded,,true,0.924665,
train_180_d,main,train,good,derived,0.0000,,graded,,true,0.452944,
train_181_d,main,train,good,derived,0.0000,,graded,,true,0.252097,
train_182_d,main,train,good,derived,0.0000,,graded,,true,0.630338,
train_183_d,main,train,good,derived,0.0000,,graded,,true,0.240382,
train_184_d,main,train,good,derived,0.0000,,graded,,true,0.475971,
train_185_d,main,train,good,derived,0.0000,,graded,,true,0.874114,
train_186_d,main,train,good,derived,0.0000,,graded,,true,0.248698,
train_187_d,main,train,good,derived,0.0000,,graded,,true,0.143390,
train_188_d,main,train,good,derived,0.0000,,graded,,true,0.673158,
train_189_d,main,train,usable,derived,0.0000,,graded,,true,0.409293,
train_18_a,main,train,good,derived,0.0000,,graded,,true,0.624463,
train_190_d,main,train,good,derived,0.0000,,graded,,true,0.217206,
train_191_d,main,train,good,derived,0.0000,,graded,,true,0.906147,
train_192_d,main,train,good,derived,0.0000,,graded,,true,0.951028,
train_193_d,main,train,good,derived,0.0000,,graded,,true,0.913588,
train_194_d,main,train,good,derived,0.0000,,graded,,true,0.336058,
train_195_d,main,train,good,derived,0.0000,,graded,,true,0.549745,
train_196_d,main,train,good,derived,0.0000,,graded,,true,0.352329,
train_197_d,main,train,good,derived,0.0000,,graded,,true,0.846679,
train_198_d,main,train,good,derived,0.0000,,graded,,true,0.284681,
train_199_d,main,train,usable,derived,0.0000,,graded,,true,0.082136,
train_19_a,main,train,good,derived,0.0000,,graded,,true,0.923330,
train_1_a,main,train,good,derived,0.0000,,graded,,true,0.907980,
train_200_d,main,train,good,derived,0.0000,,graded,,true,0.814828,
train_201_d,main,train,bad,derived,0.0000,,graded,,true,0.089516,
train_202_d,main,train,good,derived,0.0000,,graded,,true,0.308598,
train_203_d,main,train,good,derived,0.0000,,graded,,true,0.876018,
train_204_d,main,train,good,derived,0.0000,,graded,,true,0.578338,
train_205_d,main,train,good,derived,0.0000,,graded,,true,0.803252,
train_206_d,main,train,good,derived,0.0000,,graded,,true,0.304974,
train_207_d,main,train,good,derived,0.0000,,graded,,true,0.661552,
train_208_d,main,train,good,derived,0.0000,,graded,,true,0.285909,
train_209_d,main,train,good,derived,0.0000,,graded,,true,0.231707,
train_20_a,main,train,good,derived,0.0000,,graded,,true,0.963254,
train_210_d,main,train,usable,derived,0.0000,,graded,,true,0.058545,
train_211_d,main,train,good,derived,0.0000,,graded,,true,0.167390,
train_212_d,main,train,good,derived,0.0000,,graded,,true,0.865754,
train_213_d,main,train,good,derived,0.0000,,graded,,true,0.917425,
train_214_d,main,train,good,derived,0.0000,,graded,,true,0.478112,
train_215_d,main,train,bad,derived,0.0000,,graded,,true,0.314527,
train_216_d,main,train,good,derived,0.0000,,graded,,true,0.798832,
train_217_d,main,train,good,derived,0.0000,,graded,,true,0.640644,
train_218_d,main,train,good,derived,0.0000,,graded,,true,0.723745,
train_219_d,main,train,usable,derived,0.0000,,graded,,true,0.332207,
train_21_a,main,train,good,derived,0.0000,,graded,,true,0.780118,
train_220_d,main,train,good,derived,0.0000,,graded,,true,0.746468,
train_221_d,main,train,good,derived,0.0000,,graded,,true,0.256432,
train_222_d,main,train,bad,derived,0.0000,,graded,,true,0.009233,
train_223_d,main,train,usable,derived,0.0000,,graded,,true,0.136088,
train_224_d,main,train,good,derived,0.0000,,graded,,true,0.415319,
train_225_d,main,train,good,derived,0.0000,,graded,,true,0.360994,
train_226_d,main,train,good,derived,0.0000,,graded,,true,0.659705,
train_227_d,main,train,good,derived,0.0000,,graded,,true,0.859148,
train_228_d,main,train,good,derived,0.0000,,graded,,true,0.589141,
train_229_d,main,train,good,derived,0.0000,,graded,,true,0.951294,
train_22_a,main,train,good,derived,0.0000,,graded,,true,0.775594,
train_230_d,main,train,good,derived,0.0000,,graded,,true,0.286082,
train_231_d,main,train,bad,derived,0.0000,,graded,,true,0.030188,
train_232_d,main,train,good,derived,0.0000,,graded,,true,0.291575,
train_233_d,main,train,good,derived,0.0000,,graded,,true,0.580823,
train_234_d,main,train,good,derived,0.0000,,graded,,true,0.330668,
train_235_d,main,train,good,derived,0.0000,,graded,,true,0.240473,
train_236_d,main,train,good,derived,0.0000,,graded,,true,0.845464,
train_237_d,main,train,bad,derived,0.0000,,graded,,true,0.024539,
train_238_d,main,train,good,derived,0.0000,,graded,,true,0.228337,
train_239_d,main,train,good,derived,0.0000,,graded,,true,0.319240,
train_23_a,main,train,good,derived,0.0000,,graded,,true,0.905540,
train_240_d,main,train,good,derived,0.0000,,graded,,true,0.413533,
train_241_d,main,train,good,derived,0.0000,,graded,,true,0.034182,
train_242_d,main,train,usable,derived,0.0000,,graded,,true,0.272733,
train_243_d,main,train,good,derived,0.0000,,graded,,true,0.676726,
train_244_d,main,train,good,derived,0.0000,,graded,,true,0.868799,
train_245_d,main,train,good,derived,0.0000,,graded,,true,0.259860,
train_246_d,main,train,good,derived,0.0000,,graded,,true,0.526500,
train_247_d,main,train,usable,derived,0.0000,,graded,,true,0.134800,
train_248_d,main,train,good,derived,0.0000,,graded,,true,0.693327,
train_249_d,main,train,good,derived,0.0000,,graded,,true,0.143568,
train_24_a,main,train,good,derived,0.0000,,graded,,true,0.916418,
train_250_d,main,train,usable,derived,0.0000,,graded,,true,0.115059,
train_251_d,main,train,good,derived,0.0000,,graded,,true,0.354262,
train_252_d,main,train,usable,derived,0.0000,,graded,,true,0.036133,
train_253_d,main,train,good,derived,0.0000,,graded,,true,0.121123,
train_254_d,main,train,good,derived,0.0000,,graded,,true,0.881079,
train_255_d,main,train,good,derived,0.0000,,graded,,true,0.406441,
train_256_d,main,train,bad,derived,0.0000,,graded,,true,0.036592,
train_257_d,main,train,good,derived,0.0000,,graded,,true,0.843150,
train_258_d,main,train,good,derived,0.0000,,graded,,true,0.087656,
train_259_d,main,train,good,derived,0.0000,,graded,,true,0.248523,
train_25_a,main,train,good,derived,0.0000,,graded,,true,0.986119,
train_260_d,main,train,usable,derived,0.0000,,graded,,true,0.285336,
train_261_d,main,train,good,derived,0.0000,,graded,,true,0.564263,
train_262_d,main,train,good,derived,0.0000,,graded,,true,0.851228,
train_263_d,main,train,good,derived,0.0000,,graded,,true,0.913030,
train_264_d,main,train,good,derived,0.0000,,graded,,true,0.896960,
train_265_d,main,train,good,derived,0.0000,,graded,,true,0.572070,
train_266_d,main,train,usable,derived,0.0000,,graded,,true,0.160411,
train_267_d,main,train,usable,derived,0.0000,,graded,,true,0.237405,
train_268_d,main,train,usable,derived,0.0000,,graded,,true,0.491900,
train_269_d,main,train,usable,derived,0.0000,,graded,,true,0.102490,
train_26_a,main,train,good,derived,0.0000,,graded,,true,0.911536,
train_270_d,main,train,usable,derived,0.0000,,graded,,true,0.007592,
train_271_d,main,train,good,derived,0.0000,,graded,,true,0.709655,
train_272_d,main,train,good,derived,0.0000,,graded,,true,0.371807,
train_273_d,main,train,good,derived,0.0000,,graded,,true,0.781000,
train_274_d,main,train,good,derived,0.0000,,graded,,true,0.787680,
train_275_d,main,train,good,derived,0.0000,,graded,,true,0.454816,
train_276_d,main,train,good,derived,0.0000,,graded,,true,0.891446,
train_277_d,main,train,bad,derived,0.0000,,graded,,true,0.033109,
train_278_d,main,train,usable,derived,0.0000,,graded,,true,0.029674,
train_279_d,main,train,good,derived,0.0000,,graded,,true,0.765595,
train_27_a,main,train,good,derived,0.0000,,graded,,true,0.196166,
train_280_d,main,train,bad,derived,0.0000,,graded,,true,0.063863,
train_281_d,main,train,bad,derived,0.0000,,graded,,true,0.287840,
train_282_d,main,train,good,derived,0.0000,,graded,,true,0.465436,
train_283_d,main,train,usable,derived,0.0000,,graded,,true,0.081385,
train_284_d,main,train,bad,derived,0.0000,,graded,,true,0.012552,
train_285_d,main,train,usable,derived,0.0000,,graded,,true,0.177378,
train_286_d,main,train,good,derived,0.0000,,graded,,true,0.633358,
train_287_d,main,train,usable,derived,0.0000,,graded,,true,0.022724,
train_288_d,main,train,good,derived,0.0000,,graded,,true,0.719418,
train_289_d,main,train,good,derived,0.0000,,graded,,true,0.314514,
train_28_a,main,train,good,derived,0.0000,,graded,,true,0.918778,
train_290_d,main,train,good,derived,0.0000,,graded,,true,0.335593,
train_291_d,main,train,good,derived,0.0000,,graded,,true,0.875070,
train_292_d,main,train,good,derived,0.0000,,graded,,true,0.847108,
train_293_d,main,train,good,derived,0.0000,,graded,,true,0.767291,
train_294_d,main,train,usable,derived,0.0000,,graded,,true,0.289564,
train_295_d,main,train,good,derived,0.0000,,graded,,true,0.846114,
train_296_d,main,train,good,derived,0.0000,,graded,,true,0.419459,
