key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,note
train_local2_10,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.697902,
train_local2_11,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.557843,
train_local2_12,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.779520,
train_local2_13,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.855956,
train_local2_14,good,annotator1=bad;annotator2=good;annotator3=good;consensus=good,graded,,true,0.659725,
train_local2_15,good,annotator1=good;annotator2=bad;annotator3=bad;consensus=good,graded,,true,0.441393,
train_local2_16,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,,true,0.627140,
train_local2_17,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.882684,
train_local2_18,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.730175,
train_local2_19,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.789856,
train_local2_2,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.899890,
train_local2_20,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.922781,
train_local2_21,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.448063,
train_local2_22,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.060478,
train_local2_23,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.082723,
train_local2_24,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.940214,
train_local2_25,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.969510,
train_local2_26,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.940886,
train_local2_27,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.893336,
train_local2_28,good,annotator1=good;annotator2=good;annotator3=bad;consensus=good,graded,,true,0.273355,
train_local2_29,good,annotator1=good;annotator2=bad;annotator3=good;consensus=good,graded,,true,0.460922,
train_local2_3,good,annotator1=good;annotator2=bad;annotator3=bad;consensus=good,graded,,true,0.529378,
train_local2_30,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.586473,
train_local2_31,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.207839,
train_local2_32,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.337444,
train_local2_33,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.003222,
train_local2_34,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.004785,
train_local2_35,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002408,
train_local2_36,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.000355,
train_local2_37,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.004283,
train_local2_38,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001982,
train_local2_39,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.005987,
train_local2_4,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.036785,
train_local2_40,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.003972,
train_local2_41,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.009328,
train_local2_42,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.008103,
train_local2_43,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002194,
train_local2_44,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002715,
train_local2_45,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.023134,
train_local2_46,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.048848,
train_local2_47,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.017225,
train_local2_48,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001371,
train_local2_49,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001490,
train_local2_5,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.893190,
train_local2_50,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.632794,
train_local2_51,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001382,
train_local2_52,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.000703,
train_local2_53,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.185072,
train_local2_54,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.093642,
train_local2_55,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.103993,
train_local2_56,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.033296,
train_local2_57,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.430007,
train_local2_58,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.171467,
train_local2_59,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.100375,
train_local2_6,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.830384,
train_local2_60,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.185561,
train_local2_61,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.003681,
train_local2_62,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001366,
train_local2_63,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.027653,
train_local2_64,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.597686,
train_local2_65,bad,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,,true,0.723449,
train_local2_66,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.354657,
train_local2_67,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001616,
train_local2_68,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.028923,
train_local2_69,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.019920,
train_local2_7,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.954798,
train_local2_70,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.006636,
train_local2_71,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001792,
train_local2_72,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001065,
train_local2_73,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001517,
train_local2_74,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.000896,
train_local2_75,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.006212,
train_local2_76,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.013335,
train_local2_77,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.005869,
train_local2_78,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001319,
train_local2_79,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001174,
train_local2_8,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.171179,
train_local2_80,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002940,
train_local2_81,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.006260,
train_local2_82,bad,annotator1=bad;annotator2=good;annotator3=good;consensus=bad,graded,,true,0.165102,
train_local2_83,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.030269,
train_local2_9,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.974377,
