key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,note
train_348_g,good,,graded,,true,0.639754,
train_349_g,usable,,graded,,true,0.184274,
train_34_a,good,,graded,,true,0.497923,
train_350_g,good,,graded,,true,0.279119,
train_351_g,good,,graded,,true,0.795429,
train_352_g,usable,,graded,,true,0.174353,
train_353_g,bad,,graded,,true,0.039280,
train_354_g,usable,,graded,,true,0.471653,
train_355_g,usable,,graded,,true,0.557003,
train_356_g,good,,graded,,true,0.927816,
train_357_g,good,,graded,,true,0.881676,
train_358_g,good,,graded,,true,0.949320,
train_359_g,good,,graded,,true,0.969872,
train_35_a,good,,graded,,true,0.659417,
train_360_g,bad,,graded,,true,0.006349,
train_361_g,bad,,graded,,true,0.004477,
train_362_g,usable,,graded,,true,0.166879,
train_363_g,bad,,graded,,true,0.011913,
train_364_g,bad,,graded,,true,0.030536,
train_365_g,usable,,graded,,true,0.450489,
train_366_g,bad,,graded,,true,0.096687,
train_367_g,good,,graded,,true,0.953251,
train_368_g,usable,,graded,,true,0.886586,
train_369_g,usable,,graded,,true,0.533810,
train_36_a,good,,graded,,true,0.777433,
train_370_g,usable,,graded,,true,0.529384,
train_371_g,bad,,graded,,true,0.356712,
train_372_g,usable,,graded,,true,0.555834,
train_373_g,bad,,graded,,true,0.005371,
train_374_g,usable,,graded,,true,0.539840,
train_375_g,usable,,graded,,true,0.392593,
train_376_g,good,,graded,,true,0.798611,
train_377_g,usable,,graded,,true,0.846202,
train_378_g,good,,graded,,true,0.680850,
train_379_g,usable,,graded,,true,0.074885,
train_37_a,good,,graded,,true,0.959641,
train_380_g,bad,,graded,,true,0.011091,
train_381_g,bad,,graded,,true,0.272166,
train_382_g,bad,,graded,,true,0.422203,
train_383_g,good,,graded,,true,0.957195,
train_384_g,bad,,graded,,true,0.014271,
train_385_g,bad,,graded,,true,0.021863,
train_386_g,good,,graded,,true,0.478864,
train_387_g,good,,graded,,true,0.503279,
train_388_g,good,,graded,,true,0.343495,
train_389_g,good,,graded,,true,0.836497,
train_38_a,good,,graded,,true,0.628323,
train_390_g,good,,graded,,true,0.850010,
train_391_g,usable,,graded,,true,0.692127,
train_392_g,good,,graded,,true,0.820336,
train_393_g,usable,,graded,,true,0.254514,
train_394_g,bad,,graded,,true,0.278298,
train_395_g,usable,,graded,,true,0.233429,
train_396_g,good,,graded,,true,0.788512,
train_397_g,good,,graded,,true,0.890833,
train_398_g,good,,graded,,true,0.844242,
train_399_g,usable,,graded,,true,0.128612,
train_39_a,good,,graded,,true,0.568838,
train_3_a,good,,graded,,true,0.890887,
train_400_g,bad,,graded,,true,0.045275,
train_401_g,bad,,graded,,true,0.008964,
train_402_g,good,,graded,,true,0.873258,
train_403_g,good,,graded,,true,0.966322,
train_404_g,bad,,graded,,true,0.018394,
train_405_g,bad,,graded,,true,0.454192,
train_406_g,bad,,graded,,true,0.352843,
train_407_g,good,,graded,,true,0.754239,
train_408_g,good,,graded,,true,0.843011,
train_409_g,good,,graded,,true,0.940143,
train_40_a,good,,graded,,true,0.534088,
train_410_g,bad,,graded,,true,0.136517,
train_411_g,good,,graded,,true,0.531803,
train_412_g,good,,graded,,true,0.917597,
train_413_g,good,,graded,,true,0.768576,
train_414_g,good,,graded,,true,0.203603,
train_415_g,usable,,graded,,true,0.217516,
train_416_g,bad,,graded,,true,0.029988,
train_417_g,good,,graded,,true,0.899239,
train_418_g,good,,graded,,true,0.974459,
train_419_g,good,,graded,,true,0.973703,
train_41_a,good,,graded,,true,0.623694,
train_420_g,good,,graded,,true,0.703277,
train_421_g,good,,graded,,true,0.949778,
train_422_g,good,,graded,,true,0.851548,
train_423_g,good,,graded,,true,0.716760,
train_424_g,good,,graded,,true,0.871997,
train_425_g,good,,graded,,true,0.587446,
train_426_g,good,,graded,,true,0.767906,
train_427_g,usable,,graded,,true,0.553079,
train_428_g,good,,graded,,true,0.790145,
train_429_g,good,,graded,,true,0.268600,
train_42_a,good,,graded,,true,0.980807,
train_430_g,good,,graded,,true,0.371477,
train_431_g,good,,graded,,true,0.832517,
train_432_g,good,,graded,,true,0.857017,
train_433_g,good,,graded,,true,0.862624,
train_434_g,bad,,graded,,true,0.262877,
train_435_g,good,,graded,,true,0.943005,
train_436_g,good,,graded,,true,0.944045,
train_437_g,good,,graded,,true,0.916689,
train_438_g,bad,,graded,,true,0.460375,
train_439_g,usable,,graded,,true,0.546301,
train_43_a,good,,graded,,true,0.865636,
train_440_g,good,,graded,,true,0.905769,
train_441_g,good,,graded,,true,0.922230,
train_442_g,bad,,graded,,true,0.108106,
train_443_g,bad,,graded,,true,0.020866,
train_444_g,good,,graded,,true,0.714503,
train_445_g,good,,graded,,true,0.720331,
train_446_g,good,,graded,,true,0.712241,
train_447_g,bad,,graded,,true,0.005253,
train_448_g,bad,,graded,,true,0.006234,
train_449_g,usable,,graded,,true,0.409309,
train_44_a,usable,,graded,,true,0.160403,
train_450_g,good,,graded,,true,0.266444,
train_451_n,good,,graded,,true,0.934803,
train_452_n,good,,graded,,true,0.856160,
train_453_n,usable,,graded,,true,0.746007,
train_454_n,usable,,graded,,true,0.553526,
train_455_n,good,,graded,,true,0.782929,
train_456_n,usable,,graded,,true,0.516899,
train_457_n,good,,graded,,true,0.803122,
train_458_n,good,,graded,,true,0.810410,
train_459_n,good,,graded,,true,0.573419,
train_45_a,good,,graded,,true,0.851759,
train_460_n,good,,graded,,true,0.646036,
train_461_n,good,,graded,,true,0.496188,
train_462_n,good,,graded,,true,0.920398,
train_463_n,good,,graded,,true,0.595048,
train_464_n,usable,,graded,,true,0.699598,
train_465_n,good,,graded,,true,0.794958,
train_466_n,good,,graded,,true,0.814433,
train_467_n,good,,graded,,true,0.556623,
train_468_n,good,,graded,,true,0.478983,
train_469_n,good,,graded,,true,0.896761,
train_46_a,good,,graded,,true,0.949114,
train_470_n,good,,graded,,true,0.859474,
train_471_n,good,,graded,,true,0.933955,
train_472_n,good,,graded,,true,0.911607,
train_473_n,good,,graded,,true,0.942746,
train_474_n,good,,graded,,true,0.906139,
train_475_n,good,,graded,,true,0.782957,
train_476_n,good,,graded,,true,0.954746,
train_477_n,good,,graded,,true,0.811351,
train_478_n,good,,graded,,true,0.784480,
train_479_n,good,,graded,,true,0.607307,
train_47_a,good,,graded,,true,0.813481,
train_480_n,good,,graded,,true,0.799206,
train_481_n,good,,graded,,true,0.868348,
train_482_n,good,,graded,,true,0.868183,
train_483_n,good,,graded,,true,0.940797,
train_484_n,good,,graded,,true,0.895309,
train_485_n,good,,graded,,true,0.891444,
train_486_n,good,,graded,,true,0.924904,
train_487_n,good,,graded,,true,0.825184,
train_488_n,good,,graded,,true,0.982986,
train_489_n,good,,graded,,true,0.949103,
train_48_a,good,,graded,,true,0.911154,
train_490_n,good,,graded,,true,0.919846,
train_491_n,good,,graded,,true,0.888350,
train_492_n,good,,graded,,true,0.836535,
train_493_n,good,,graded,,true,0.366887,
train_494_n,good,,graded,,true,0.401088,
train_495_n,good,,graded,,true,0.871358,
train_496_n,good,,graded,,true,0.965727,
train_497_n,good,,graded,,true,0.663638,
train_498_n,good,,graded,,true,0.923263,
train_499_n,good,,graded,,true,0.980585,
train_49_a,good,,graded,,true,0.924348,
train_4_a,good,,graded,,true,0.535184,
train_500_n,good,,graded,,true,0.881701,
train_501_n,good,,graded,,true,0.901076,
train_502_n,good,,graded,,true,0.366591,
train_503_n,good,,graded,,true,0.934266,
train_504_n,good,,graded,,true,0.954255,
train_505_n,good,,graded,,true,0.961651,
train_506_n,good,,graded,,true,0.886572,
train_507_n,good,,graded,,true,0.902960,
train_508_n,good,,graded,,true,0.874463,
train_509_n,good,,graded,,true,0.928840,
train_50_a,good,,graded,,true,0.557711,
train_510_n,good,,graded,,true,0.559915,
train_511_n,good,,graded,,true,0.943824,
train_512_n,good,,graded,,true,0.880146,
train_513_n,good,,graded,,true,0.888630,
train_514_n,good,,graded,,true,0.714607,
train_515_n,good,,graded,,true,0.925739,
train_516_n,good,,graded,,true,0.942012,
train_517_n,good,,graded,,true,0.885207,
train_518_n,good,,graded,,true,0.634026,
train_519_n,good,,graded,,true,0.603177,
train_51_a,good,,graded,,true,0.317238,
train_520_n,good,,graded,,true,0.869399,
train_521_n,good,,graded,,true,0.903701,
train_522_n,good,,graded,,true,0.759213,
train_523_n,good,,graded,,true,0.591792,
train_524_n,good,,graded,,true,0.741315,
train_525_n,good,,graded,,true,0.120469,
train_526_n,good,,graded,,true,0.820458,
train_527_n,good,,graded,,true,0.619684,
train_528_n,good,,graded,,true,0.884540,
train_529_n,good,,graded,,true,0.359636,
train_52_a,good,,graded,,true,0.945653,
train_530_n,good,,graded,,true,0.518608,
train_531_n,usable,,graded,,true,0.330716,
train_532_n,good,,graded,,true,0.861878,
train_533_n,good,,graded,,true,0.647732,
train_534_n,good,,graded,,true,0.343023,
train_535_n,good,,graded,,true,0.484937,
train_536_n,good,,graded,,true,0.323669,
train_537_n,good,,graded,,true,0.154121,
train_538_n,good,,graded,,true,0.966574,
train_539_n,good,,graded,,true,0.939409,
train_53_a,good,,graded,,true,0.703387,
train_540_n,good,,graded,,true,0.618399,
train_541_n,good,,graded,,true,0.665988,
train_542_n,good,,graded,,true,0.887179,
train_543_n,good,,graded,,true,0.919334,
train_544_n,good,,graded,,true,0.884296,
train_545_n,good,,graded,,true,0.844050,
train_546_n,good,,graded,,true,0.264395,
train_547_n,good,,graded,,true,0.817991,
train_548_n,good,,graded,,true,0.880178,
train_549_n,good,,graded,,true,0.912515,
train_54_a,good,,graded,,true,0.900001,
train_550_n,good,,graded,,true,0.814126,
train_551_n,good,,graded,,true,0.907083,
train_552_n,good,,graded,,true,0.910033,
train_553_n,good,,graded,,true,0.885204,
train_554_n,good,,graded,,true,0.892596,
train_555_n,good,,graded,,true,0.925713,
train_556_n,good,,graded,,true,0.806865,
train_557_n,good,,graded,,true,0.885838,
train_558_n,good,,graded,,true,0.896663,
train_559_n,good,,graded,,true,0.922979,
train_55_a,good,,graded,,true,0.628908,
train_560_n,good,,graded,,true,0.608007,
train_561_n,good,,graded,,true,0.736274,
train_562_n,good,,graded,,true,0.666103,
train_563_n,good,,graded,,true,0.956582,
train_564_n,good,,graded,,true,0.931867,
train_565_n,good,,graded,,true,0.691027,
train_566_n,good,,graded,,true,0.729220,
train_567_n,good,,graded,,true,0.839852,
train_568_n,good,,graded,,true,0.822529,
train_569_n,good,,graded,,true,0.872173,
train_56_a,good,,graded,,true,0.243647,
train_570_n,good,,graded,,true,0.922108,
train_571_n,good,,graded,,true,0.868851,
train_572_n,good,,graded,,true,0.848004,
train_573_n,good,,graded,,true,0.939405,
train_574_n,good,,graded,,true,0.938535,
train_575_n,good,,graded,,true,0.794400,
train_576_n,good,,graded,,true,0.888782,
train_577_n,good,,graded,,true,0.948761,
train_578_n,good,,graded,,true,0.961994,
train_579_n,good,,graded,,true,0.764808,
train_57_a,good,,graded,,true,0.614566,
train_580_n,good,,graded,,true,0.797729,
train_581_n,good,,graded,,true,0.772264,
train_582_n,good,,graded,,true,0.959316,
train_583_n,good,,graded,,true,0.946440,
train_584_n,good,,graded,,true,0.914407,
train_585_n,good,,graded,,true,0.839766,
train_586_n,good,,graded,,true,0.758638,
train_587_n,good,,graded,,true,0.642214,
train_588_n,good,,graded,,true,0.703614,
train_589_n,good,,graded,,true,0.736946,
train_58_a,good,,graded,,true,0.203935,
train_590_n,good,,graded,,true,0.919685,
train_591_n,good,,graded,,true,0.935047,
train_592_n,good,,graded,,true,0.884992,
train_593_n,good,,graded,,true,0.922492,
train_594_n,good,,graded,,true,0.911866,
train_595_n,good,,graded,,true,0.788736,
train_596_n,good,,graded,,true,0.781806,
train_597_n,good,,graded,,true,0.941301,
train_598_n,good,,graded,,true,0.832054,
train_599_n,good,,graded,,true,0.853573,
train_59_a,usable,,graded,,true,0.033727,
train_5_a,good,,graded,,true,0.850837,
train_600_n,good,,graded,,true,0.892038,
train_60_a,good,,graded,,true,0.738307,
train_61_a,good,,graded,,true,0.851668,
train_62_a,good,,graded,,true,0.467789,
train_63_a,good,,graded,,true,0.543665,
train_64_a,good,,graded,,true,0.834931,
train_65_a,good,,graded,,true,0.634265,
train_66_a,usable,,graded,,true,0.351666,
train_67_a,good,,graded,,true,0.330048,
train_68_a,good,,graded,,true,0.696034,
train_69_a,good,,graded,,true,0.762538,
train_6_a,good,,graded,,true,0.903163,
train_70_a,good,,graded,,true,0.612201,
train_71_a,good,,graded,,true,0.838282,
train_72_a,good,,graded,,true,0.946817,
train_73_a,good,,graded,,true,0.962752,
train_74_a,good,,graded,,true,0.726776,
train_75_a,good,,graded,,true,0.837673,
train_76_a,bad,,graded,,true,0.076132,
train_77_a,usable,,graded,,true,0.646185,
train_78_a,good,,graded,,true,0.464229,
train_79_a,good,,graded,,true,0.562015,
train_7_a,good,,graded,,true,0.496390,
train_80_a,good,,graded,,true,0.451908,
train_81_a,good,,graded,,true,0.746986,
train_82_a,usable,,graded,,true,0.083806,
train_83_a,usable,,graded,,true,0.109988,
train_84_a,usable,,graded,,true,0.132749,
train_85_a,usable,,graded,,true,0.041506,
train_86_a,good,,graded,,true,0.797291,
train_87_a,good,,graded,,true,0.913540,
train_88_a,good,,graded,,true,0.574499,
train_89_a,good,,graded,,true,0.588694,
train_8_a,good,,graded,,true,0.301190,
train_90_a,good,,graded,,true,0.656128,
train_91_a,usable,,graded,,true,0.193023,
train_92_a,good,,graded,,true,0.471933,
train_93_a,good,,graded,,true,0.530219,
train_94_a,good,,graded,,true,0.137404,
train_95_a,good,,graded,,true,0.813417,
train_96_a,good,,graded,,true,0.341102,
train_97_a,good,,graded,,true,0.703387,
train_98_a,usable,,graded,,true,0.413213,
train_99_a,usable,,graded,,true,0.444875,
train_9_a,good,,graded,,true,0.514010,
