key,subset,split,grade,grade_source,pad_fraction,readers,outcome,verdict,carried_by_its_pipeline,gradeable,note
test_glaucoma_46,cfp,test,bad,published,0.0033,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.004416,
test_glaucoma_47,cfp,test,bad,published,0.0052,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.007347,
test_glaucoma_48,cfp,test,bad,published,0.0059,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002174,
test_glaucoma_49,cfp,test,bad,published,0.0046,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.013230,
test_glaucoma_50,cfp,test,bad,published,0.0046,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.003976,
test_glaucoma_51,cfp,test,bad,published,0.0091,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001513,
test_glaucoma_52,cfp,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.004878,
test_healthy_22,cfp,test,good,published,0.0078,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.802049,
test_healthy_23,cfp,test,good,published,0.0072,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.788099,
test_healthy_24,cfp,test,good,published,0.0059,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.620323,
test_healthy_25,cfp,test,good,published,0.0078,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.812451,
test_healthy_26,cfp,test,good,published,0.0091,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.879242,
test_local1_160,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002132,
test_local1_161,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002553,
test_local1_162,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.006614,
test_local1_163,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.000849,
test_local1_164,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.008168,
test_local1_165,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001043,
test_local1_166,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001563,
test_local1_167,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002648,
test_local1_168,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002132,
test_local1_169,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.006614,
test_local1_170,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.008072,
test_local1_171,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.009144,
test_local1_172,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002859,
test_local1_173,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.003892,
test_local1_174,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.003020,
test_local1_175,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.005216,
test_local1_176,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.003776,
test_local1_177,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001145,
test_local1_178,portable,test,good,published,0.0000,annotator1=bad;annotator2=good;annotator3=bad;consensus=good,graded,,true,0.083376,
test_local1_179,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.957882,
test_local1_180,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.443831,
test_local1_181,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.020589,
test_local1_182,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.016354,
test_local1_183,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.982788,
test_local1_184,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.652678,
test_local1_185,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.288769,
test_local1_186,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.132203,
test_local1_187,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.971092,
test_local1_188,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.976934,
test_local1_189,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.573250,
test_local1_190,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.478072,
test_local1_191,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.546854,
test_local1_192,portable,test,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,,true,0.607080,
test_local1_193,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.361922,
test_local1_194,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.114007,
test_local1_195,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.118607,
test_local1_196,portable,test,good,published,0.0000,annotator1=bad;annotator2=good;annotator3=good;consensus=good,graded,,true,0.438805,
test_local1_197,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.020748,
test_local1_198,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.014508,
test_local1_199,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.097887,
test_local2_100,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.047683,
test_local2_101,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.005153,
test_local2_102,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001831,
test_local2_103,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002347,
test_local2_84,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002744,
test_local2_85,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001947,
test_local2_86,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.000716,
test_local2_87,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.004443,
test_local2_88,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001886,
test_local2_89,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001732,
test_local2_90,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.003270,
test_local2_91,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001727,
test_local2_92,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.003370,
test_local2_93,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001188,
test_local2_94,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.005509,
test_local2_95,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.001280,
test_local2_96,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.027813,
test_local2_97,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002054,
test_local2_98,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.002528,
test_local2_99,portable,test,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=good;consensus=bad,graded,,true,0.019363,
train_dr_xju_134,cfp,train,good,published,0.2019,annotator1=bad;annotator2=good;annotator3=good;consensus=good,graded,,true,0.493060,
train_dr_xju_86,cfp,train,bad,published,0.2172,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.110107,
train_dr_xju_87,cfp,train,bad,published,0.2172,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.150004,
train_dr_xju_88,cfp,train,bad,published,0.2172,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.071194,
train_dr_xju_89,cfp,train,bad,published,0.2143,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,,true,0.163082,
train_dr_zju_1,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.323642,
train_dr_zju_100,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.696734,
train_dr_zju_101,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.332312,
train_dr_zju_103,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.825524,
train_dr_zju_104,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.901812,
train_dr_zju_105,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.500909,
train_dr_zju_106,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.376560,
train_dr_zju_107,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.563805,
train_dr_zju_108,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.728812,
train_dr_zju_109,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.255087,
train_dr_zju_110,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.558943,
train_dr_zju_111,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.352034,
train_dr_zju_112,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.812557,
train_dr_zju_113,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.014936,
train_dr_zju_114,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.042671,
train_dr_zju_115,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.494996,
train_dr_zju_116,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.526830,
train_dr_zju_117,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.056404,
train_dr_zju_118,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.054532,
train_dr_zju_119,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.893314,
train_dr_zju_12,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.114658,
train_dr_zju_120,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.532538,
train_dr_zju_121,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.853220,
train_dr_zju_122,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.821571,
train_dr_zju_123,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.849074,
train_dr_zju_124,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.815473,
train_dr_zju_125,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.848395,
train_dr_zju_126,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.879750,
train_dr_zju_127,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.130222,
train_dr_zju_128,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.645025,
train_dr_zju_129,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.419404,
train_dr_zju_13,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.214012,
train_dr_zju_130,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.832893,
train_dr_zju_131,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.772833,
train_dr_zju_132,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.004201,
train_dr_zju_133,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.187632,
train_dr_zju_134,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.434051,
train_dr_zju_136,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.342036,
train_dr_zju_138,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.011958,
train_dr_zju_139,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.732091,
train_dr_zju_14,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.020902,
train_dr_zju_140,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.454889,
train_dr_zju_141,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.685904,
train_dr_zju_142,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.790881,
train_dr_zju_143,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.942307,
train_dr_zju_144,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.826251,
train_dr_zju_145,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.318205,
train_dr_zju_146,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.231465,
train_dr_zju_147,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.009872,
train_dr_zju_148,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.835669,
train_dr_zju_149,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.669343,
train_dr_zju_15,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.014221,
train_dr_zju_150,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.878393,
train_dr_zju_16,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.824441,
train_dr_zju_17,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.583268,
train_dr_zju_18,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.226081,
train_dr_zju_19,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.066260,
train_dr_zju_2,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.563044,
train_dr_zju_20,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.195671,
train_dr_zju_21,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.841623,
train_dr_zju_22,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.862614,
train_dr_zju_23,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.590112,
train_dr_zju_24,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.016868,
train_dr_zju_25,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.570277,
train_dr_zju_26,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.118091,
train_dr_zju_27,cfp,train,bad,published,0.0007,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.004467,
train_dr_zju_28,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.257351,
train_dr_zju_29,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.074495,
train_dr_zju_3,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.043445,
train_dr_zju_30,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.854875,
train_dr_zju_31,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.385454,
train_dr_zju_32,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.199230,
train_dr_zju_33,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.056993,
train_dr_zju_34,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.343741,
train_dr_zju_35,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.208491,
train_dr_zju_36,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.079601,
train_dr_zju_38,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.961707,
train_dr_zju_39,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.828980,
train_dr_zju_4,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.904388,
train_dr_zju_40,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.926065,
train_dr_zju_41,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.831855,
train_dr_zju_42,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.500247,
train_dr_zju_43,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.516038,
train_dr_zju_44,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.012023,
train_dr_zju_45,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.868957,
train_dr_zju_46,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.881129,
train_dr_zju_48,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.134673,
train_dr_zju_49,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.344249,
train_dr_zju_5,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.020172,
train_dr_zju_50,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.326313,
train_dr_zju_51,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.021210,
train_dr_zju_52,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.044461,
train_dr_zju_53,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.014258,
train_dr_zju_54,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.265595,
train_dr_zju_56,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.030250,
train_dr_zju_58,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.142232,
train_dr_zju_59,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.084187,
train_dr_zju_6,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.849640,
train_dr_zju_60,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.306117,
train_dr_zju_61,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.134710,
train_dr_zju_62,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.622646,
train_dr_zju_63,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.191329,
train_dr_zju_64,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.053557,
train_dr_zju_65,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.091931,
train_dr_zju_66,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.810489,
train_dr_zju_67,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.808776,
train_dr_zju_68,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.775596,
train_dr_zju_69,cfp,train,bad,published,0.0000,annotator1=bad;annotator2=bad;annotator3=bad,graded,,true,0.046605,
train_dr_zju_7,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.065777,
train_dr_zju_71,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.651962,
train_dr_zju_72,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.636681,
train_dr_zju_73,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.165993,
train_dr_zju_74,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.443998,
train_dr_zju_75,cfp,train,good,published,0.0000,annotator1=good;annotator2=good;annotator3=good,graded,,true,0.582122,
