key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,bad,good,usable,note
img_00147,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.999991,0.000009,0.987162,0.012829,
img_00148,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.999965,0.000035,0.920790,0.079175,
img_00155,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.962876,0.037124,0.067263,0.895613,
img_00156,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,,0.995920,0.004080,0.661711,0.334208,
img_00157,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999628,0.000373,0.959839,0.039789,
img_00158,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,good,,0.999518,0.000482,0.685817,0.313700,
img_00165,good,consensus=good;level1=good;level2=usable;level3=good,graded,good,,0.999829,0.000171,0.963533,0.036296,
img_00166,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.999027,0.000973,0.723512,0.275515,
img_00167,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,,0.994706,0.005294,0.364013,0.630693,
img_00168,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.991257,0.008743,0.911985,0.079273,
img_00169,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,good,,0.999454,0.000546,0.834553,0.164901,
img_00200,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,good,,0.999697,0.000303,0.908201,0.091497,
img_00201,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.979583,0.020417,0.139074,0.840509,
img_00202,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.986573,0.013427,0.302270,0.684303,
img_00203,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.000764,0.999236,0.000003,0.000761,
img_00204,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,usable,,0.933986,0.066014,0.020419,0.913567,
img_00205,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,good,,0.997276,0.002724,0.589620,0.407657,
img_00206,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,good,,0.928584,0.071416,0.532053,0.396531,
img_00207,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,usable,,0.986349,0.013651,0.052918,0.933431,
img_00208,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,usable,,0.986628,0.013372,0.243070,0.743558,
img_00209,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,usable,,0.991167,0.008833,0.125946,0.865221,
img_00210,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999940,0.000060,0.918097,0.081844,
img_00211,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.975670,0.024330,0.043127,0.932544,
img_00213,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.998964,0.001036,0.884694,0.114270,
img_00214,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.430202,0.569798,0.000298,0.429904,
img_00215,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,,0.975970,0.024030,0.082847,0.893123,
img_00216,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.983054,0.016946,0.109881,0.873174,
img_00217,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.983952,0.016048,0.033425,0.950527,
img_00218,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,,0.792426,0.207574,0.003814,0.788611,
img_00219,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.900571,0.099429,0.006772,0.893799,
img_00231,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.973042,0.026958,0.090632,0.882410,
img_00232,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.823121,0.176879,0.014595,0.808525,
img_00233,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.439326,0.560674,0.000246,0.439080,
img_00234,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.000190,0.999810,0.000000,0.000190,
img_00235,bad,consensus=bad;level1=bad;level2=good;level3=bad,graded,usable,,0.506651,0.493349,0.004319,0.502332,
img_00236,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,usable,,0.986038,0.013962,0.370237,0.615801,
img_00245,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,usable,,0.979367,0.020633,0.026390,0.952978,
img_00247,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.000567,0.999433,0.000000,0.000566,
img_00248,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,,0.188503,0.811497,0.006719,0.181784,
img_00249,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.861984,0.138016,0.045734,0.816250,
img_00250,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.998398,0.001602,0.472746,0.525652,
img_00257,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,usable,,0.992538,0.007462,0.229677,0.762861,
img_00258,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.958671,0.041329,0.026118,0.932552,
img_00259,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.974731,0.025269,0.310541,0.664190,
img_00260,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.986781,0.013219,0.033197,0.953584,
img_00261,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.975857,0.024143,0.062284,0.913573,
img_00267,good,consensus=good;level1=good;level2=good;level3=usable,graded,usable,,0.997042,0.002958,0.463932,0.533110,
img_00268,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,,0.997389,0.002610,0.568119,0.429271,
img_00269,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.999993,0.000007,0.985842,0.014151,
img_00270,good,consensus=good;level1=good;level2=usable;level3=good,graded,good,,0.999967,0.000033,0.969519,0.030448,
img_00273,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.996932,0.003068,0.751085,0.245847,
img_00274,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.997656,0.002344,0.561144,0.436512,
img_00275,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.000093,0.999907,0.000000,0.000093,
img_00276,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.000050,0.999950,0.000000,0.000050,
img_00277,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.999535,0.000465,0.863009,0.136525,
img_00278,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,,0.972178,0.027822,0.122145,0.850033,
img_00281,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,,0.999888,0.000112,0.915026,0.084862,
img_00282,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.893151,0.106849,0.267941,0.625210,
img_00283,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,,0.272351,0.727649,0.000531,0.271820,
img_00284,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,good,,0.981850,0.018150,0.597882,0.383968,
img_00285,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,,0.501134,0.498866,0.005806,0.495328,
img_00286,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.935201,0.064799,0.082017,0.853184,
img_00287,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.990355,0.009645,0.694017,0.296338,
img_00288,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,usable,,0.991051,0.008949,0.350188,0.640863,
img_00289,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,usable,,0.989810,0.010190,0.218693,0.771117,
img_00290,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,,0.999923,0.000077,0.975490,0.024433,
img_00291,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999980,0.000020,0.995239,0.004741,
img_00292,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999475,0.000525,0.972217,0.027258,
img_00293,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999994,0.000005,0.998068,0.001926,
img_00294,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,good,,0.999209,0.000791,0.827173,0.172036,
img_00295,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,,0.354494,0.645506,0.001808,0.352686,
img_00296,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,good,,0.994254,0.005746,0.685879,0.308375,
img_00297,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,,0.987927,0.012073,0.440450,0.547477,
img_00298,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.940349,0.059651,0.122408,0.817941,
img_00299,usable,consensus=usable;level1=good;level2=bad;level3=usable,graded,good,,0.994057,0.005943,0.637792,0.356264,
img_00300,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,good,,0.998190,0.001809,0.916230,0.081960,
img_00301,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,good,,0.999976,0.000024,0.990668,0.009308,
img_00302,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,,0.142841,0.857159,0.000755,0.142086,
img_00303,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.849446,0.150554,0.082952,0.766494,
img_00304,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,,0.999974,0.000026,0.981028,0.018947,
img_00305,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,bad,,0.252112,0.747888,0.000315,0.251797,
img_00306,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.841873,0.158127,0.022452,0.819421,
img_00307,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.046303,0.953697,0.000025,0.046278,
img_00308,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,bad,,0.012046,0.987954,0.000004,0.012042,
img_00309,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,usable,,0.889148,0.110852,0.004582,0.884566,
img_00310,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,usable,,0.793588,0.206412,0.006883,0.786704,
img_00311,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,,0.950329,0.049671,0.007327,0.943002,
img_00323,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,,0.511134,0.488866,0.001022,0.510112,
img_00324,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,,0.993559,0.006441,0.287061,0.706498,
img_00325,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.997601,0.002399,0.865551,0.132050,
img_00326,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,,0.910403,0.089597,0.035350,0.875053,
img_00327,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999947,0.000053,0.964144,0.035803,
img_00328,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.998359,0.001641,0.590207,0.408153,
img_00329,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999977,0.000023,0.986942,0.013034,
img_00330,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999854,0.000146,0.921465,0.078389,
img_00331,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.017711,0.982289,0.000012,0.017699,
img_00338,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,,0.992344,0.007656,0.412683,0.579661,
img_00345,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.002984,0.997016,0.000000,0.002984,
img_00346,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.004082,0.995918,0.000001,0.004081,
img_00347,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,usable,,0.602526,0.397473,0.008359,0.594167,
img_00348,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.530836,0.469164,0.003383,0.527454,
img_00349,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,,0.884978,0.115022,0.084880,0.800098,
img_00350,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999208,0.000792,0.938553,0.060655,
img_00351,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.781601,0.218399,0.030972,0.750629,
img_00352,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999980,0.000020,0.996607,0.003373,
img_00353,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999715,0.000285,0.945595,0.054121,
img_00356,good,consensus=good;level1=good;level2=good;level3=usable,graded,usable,,0.981181,0.018819,0.266154,0.715026,
img_00357,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,,0.999150,0.000850,0.789755,0.209395,
img_00358,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,,0.997499,0.002501,0.578874,0.418626,
img_00359,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.820225,0.179775,0.011190,0.809035,
img_00361,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.000112,0.999888,0.000000,0.000112,
img_00362,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.074121,0.925879,0.000118,0.074003,
img_00363,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,,0.972457,0.027543,0.039845,0.932612,
img_00364,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.999722,0.000278,0.880660,0.119062,
img_00365,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.937397,0.062603,0.008588,0.928810,
img_00366,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,,0.636593,0.363408,0.006038,0.630554,
img_00367,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.907043,0.092957,0.019002,0.888042,
img_00370,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,usable,,0.855079,0.144921,0.005391,0.849688,
img_00371,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999646,0.000354,0.910945,0.088702,
img_00372,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,,0.999872,0.000128,0.957791,0.042081,
img_00373,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.998566,0.001434,0.765240,0.233326,
img_00374,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,usable,,0.909800,0.090200,0.048722,0.861078,
img_00375,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.980101,0.019899,0.140429,0.839671,
img_00376,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999983,0.000017,0.955285,0.044698,
img_00377,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.991781,0.008219,0.140352,0.851429,
img_00378,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999991,0.000009,0.993141,0.006850,
img_00379,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999973,0.000027,0.981566,0.018406,
img_00380,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999972,0.000028,0.964476,0.035496,
img_00381,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,usable,,0.757384,0.242615,0.077261,0.680123,
img_00387,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.919581,0.080419,0.091021,0.828559,
img_00389,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.860646,0.139354,0.010624,0.850021,
img_00390,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.193657,0.806343,0.000358,0.193299,
img_00391,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,good,,0.999832,0.000168,0.905924,0.093908,
img_00392,good,consensus=good;level1=good;level2=good;level3=good,graded,usable,,0.989989,0.010011,0.201131,0.788858,
img_00393,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.975678,0.024322,0.073435,0.902243,
img_00394,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,usable,,0.878340,0.121660,0.201142,0.677199,
img_00395,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,usable,,0.631584,0.368416,0.015263,0.616321,
img_00396,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.000265,0.999735,0.000001,0.000264,
img_00397,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,good,,0.999294,0.000706,0.715685,0.283610,
img_00398,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.709335,0.290665,0.000767,0.708568,
img_00399,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,,0.973816,0.026183,0.059216,0.914601,
img_00400,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.999720,0.000280,0.880948,0.118772,
img_00401,good,consensus=good;level1=good;level2=good;level3=usable,graded,good,,0.999563,0.000437,0.698561,0.301002,
img_00402,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.985189,0.014811,0.081766,0.903423,
img_00403,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.965704,0.034296,0.172045,0.793659,
img_00404,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,bad,,0.448854,0.551146,0.025004,0.423850,
img_00405,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,,0.989066,0.010934,0.231580,0.757486,
img_00406,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.960737,0.039263,0.057542,0.903195,
img_00407,good,consensus=good;level1=good;level2=usable;level3=good,graded,good,,0.999879,0.000121,0.959052,0.040827,
img_00408,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999999,0.000001,0.999039,0.000960,
img_00409,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999873,0.000127,0.924950,0.074923,
img_00410,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999990,0.000010,0.980514,0.019476,
img_00411,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999905,0.000095,0.962009,0.037896,
img_00412,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999451,0.000549,0.848598,0.150853,
img_00413,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999999,0.000001,0.995339,0.004660,
img_00414,good,consensus=good;level1=good;level2=good;level3=good,graded,good,,0.999933,0.000067,0.986995,0.012937,
img_00415,good,consensus=good;level1=good;level2=good;level3=good,graded,usable,,0.997958,0.002042,0.487835,0.510123,
img_00416,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,usable,,0.653306,0.346694,0.013667,0.639639,
img_00418,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.973362,0.026638,0.306128,0.667234,
img_00419,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.997359,0.002641,0.822106,0.175252,
img_00420,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.028318,0.971682,0.000002,0.028316,
img_00421,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.818052,0.181948,0.009131,0.808921,
img_00422,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.008290,0.991710,0.000000,0.008290,
img_00423,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.036316,0.963684,0.000042,0.036274,
img_00424,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.354622,0.645378,0.001837,0.352785,
img_00425,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.296434,0.703566,0.004476,0.291957,
img_00426,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.014702,0.985298,0.000002,0.014700,
img_00427,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,bad,,0.311692,0.688309,0.001510,0.310182,
img_00428,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,usable,,0.991799,0.008201,0.240292,0.751507,
img_00429,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.999969,0.000031,0.977323,0.022646,
img_00430,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,good,,0.996100,0.003900,0.643890,0.352210,
img_00432,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,usable,,0.703980,0.296020,0.019571,0.684409,
img_00433,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,bad,,0.364797,0.635203,0.238422,0.126375,
