key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,bad,good,usable,note
train_dr_zju_8,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.999526,0.000474,0.894443,0.105083,
train_dr_zju_80,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.998870,0.001130,0.859205,0.139665,
train_dr_zju_81,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.999866,0.000134,0.871548,0.128318,
train_dr_zju_83,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,usable,,0.720135,0.279865,0.094161,0.625974,
train_dr_zju_84,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,usable,,0.941349,0.058651,0.041744,0.899605,
train_dr_zju_85,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,,0.176039,0.823961,0.000276,0.175763,
train_dr_zju_86,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,,0.117329,0.882671,0.000186,0.117143,
train_dr_zju_87,bad,annotator1=bad;annotator2=bad;annotator3=bad,graded,bad,,0.028016,0.971984,0.000580,0.027436,
train_dr_zju_88,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.999974,0.000026,0.980797,0.019176,
train_dr_zju_90,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.999954,0.000046,0.939769,0.060186,
train_dr_zju_91,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.999957,0.000044,0.940225,0.059732,
train_dr_zju_92,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.999955,0.000045,0.942088,0.057867,
train_dr_zju_93,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.999965,0.000035,0.952707,0.047258,
train_dr_zju_94,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.999790,0.000210,0.929977,0.069813,
train_dr_zju_95,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.999025,0.000975,0.835546,0.163479,
train_dr_zju_96,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.999969,0.000031,0.959291,0.040678,
train_dr_zju_97,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.999784,0.000216,0.908203,0.091581,
train_dr_zju_98,good,annotator1=good;annotator2=good;annotator3=good,graded,usable,,0.828635,0.171365,0.063022,0.765613,
train_dr_zju_99,good,annotator1=good;annotator2=good;annotator3=good,graded,good,,0.999763,0.000237,0.799123,0.200640,
train_glaucoma_1,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.047440,0.952560,0.000025,0.047415,
train_glaucoma_10,good,annotator1=bad;annotator2=good;annotator3=good;consensus=good,graded,usable,,0.984904,0.015096,0.163062,0.821842,
train_glaucoma_11,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.005406,0.994594,0.000001,0.005405,
train_glaucoma_12,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000344,0.999656,0.000000,0.000344,
train_glaucoma_13,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.063635,0.936365,0.001361,0.062273,
train_glaucoma_14,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001208,0.998792,0.000001,0.001206,
train_glaucoma_15,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.273026,0.726974,0.001935,0.271091,
train_glaucoma_16,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001503,0.998497,0.000000,0.001503,
train_glaucoma_17,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000216,0.999784,0.000000,0.000216,
train_glaucoma_18,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001374,0.998626,0.000000,0.001374,
train_glaucoma_19,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000052,0.999948,0.000000,0.000052,
train_glaucoma_2,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001006,0.998994,0.000000,0.001006,
train_glaucoma_20,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000049,0.999951,0.000000,0.000049,
train_glaucoma_21,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000050,0.999950,0.000000,0.000050,
train_glaucoma_22,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.005038,0.994962,0.000012,0.005026,
train_glaucoma_23,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000170,0.999830,0.000000,0.000170,
train_glaucoma_24,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000247,0.999753,0.000000,0.000247,
train_glaucoma_25,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.104642,0.895358,0.000426,0.104216,
train_glaucoma_26,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,usable,,0.758732,0.241268,0.007689,0.751042,
train_glaucoma_27,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.005972,0.994028,0.000001,0.005971,
train_glaucoma_28,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000326,0.999673,0.000000,0.000326,
train_glaucoma_29,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000694,0.999306,0.000000,0.000694,
train_glaucoma_3,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000054,0.999946,0.000000,0.000054,
train_glaucoma_30,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,usable,,0.657973,0.342027,0.000881,0.657092,
train_glaucoma_31,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001473,0.998527,0.000001,0.001472,
train_glaucoma_32,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000453,0.999547,0.000000,0.000453,
train_glaucoma_33,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.001615,0.998385,0.000000,0.001615,
train_glaucoma_34,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000012,0.999988,0.000000,0.000012,
train_glaucoma_35,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.029122,0.970878,0.000010,0.029112,
train_glaucoma_36,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.020470,0.979530,0.000007,0.020463,
train_glaucoma_37,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.347597,0.652403,0.000881,0.346717,
train_glaucoma_38,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000095,0.999905,0.000000,0.000095,
train_glaucoma_39,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000001,0.999999,0.000000,0.000001,
train_glaucoma_4,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.002145,0.997855,0.000000,0.002144,
train_glaucoma_40,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.000107,0.999893,0.000000,0.000107,
train_glaucoma_41,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.006844,0.993156,0.000027,0.006817,
train_glaucoma_5,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.221426,0.778574,0.004529,0.216898,
train_glaucoma_6,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.010951,0.989049,0.000004,0.010947,
train_glaucoma_7,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.019962,0.980038,0.000004,0.019958,
train_glaucoma_8,bad,annotator1=bad;annotator2=bad;annotator3=bad;consensus=bad,graded,bad,,0.063261,0.936739,0.000033,0.063228,
train_glaucoma_9,good,annotator1=bad;annotator2=bad;annotator3=good;consensus=good,graded,usable,,0.904603,0.095397,0.240302,0.664301,
train_healthy_1,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999998,0.000003,0.996132,0.003865,
train_healthy_10,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999990,0.000010,0.991362,0.008628,
train_healthy_11,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999977,0.000023,0.987015,0.012962,
train_healthy_12,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999556,0.000444,0.939683,0.059873,
train_healthy_13,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.997366,0.002634,0.856090,0.141276,
train_healthy_14,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999988,0.000012,0.990384,0.009604,
train_healthy_15,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999982,0.000018,0.990185,0.009797,
train_healthy_16,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999993,0.000007,0.982292,0.017702,
train_healthy_17,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999999,0.000001,0.998471,0.001528,
train_healthy_18,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999986,0.000014,0.989136,0.010850,
train_healthy_19,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999996,0.000004,0.987502,0.012494,
train_healthy_2,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999989,0.000011,0.982973,0.017016,
train_healthy_20,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999964,0.000036,0.937418,0.062546,
train_healthy_21,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,1.000000,0.000000,0.998522,0.001478,
train_healthy_3,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999997,0.000003,0.994156,0.005840,
train_healthy_4,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.998443,0.001557,0.654501,0.343942,
train_healthy_5,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999586,0.000414,0.742323,0.257263,
train_healthy_6,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,,0.995119,0.004881,0.367722,0.627397,
train_healthy_7,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999997,0.000003,0.996410,0.003588,
train_healthy_8,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,usable,,0.998339,0.001661,0.344164,0.654175,
train_healthy_9,good,annotator1=good;annotator2=good;annotator3=good;consensus=good,graded,good,,0.999627,0.000373,0.630357,0.369269,
